Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,PLTR,193.1,186,5859.0,5859.0,1.5,31.5,IGV
2,GWRE,119.8,87,12945.6,18804.6,3.2,148.8,IGV
3,SMAR,97.4,233,11370.4,30175.0,1.2,48.8,IGV
4,VRNS,91.8,186,10527.6,40702.6,1.5,56.6,IGV
5,MANH,66.9,48,12691.2,53393.8,5.8,264.4,IGV
6,SPSC,10.7,50,9985.0,63378.8,5.6,199.7,IGV
7,S,8.8,280,6608.0,69986.8,1.0,23.6,IGV
8,DSGX,3.4,155,15639.5,85626.3,1.8,100.9,IGV
9,APP,2.6,62,5759.8,91386.1,4.5,92.9,IGV
10,IOT,1.5,164,6740.4,98126.5,1.7,41.1,IGV
11,ALTR,0.6,107,9672.8,107799.3,2.6,90.4,IGV
12,OTEX,-0.0,350,11130.0,118929.3,0.8,31.8,IGV
13,ZM,-0.0,147,10157.7,129087.0,1.9,69.1,IGV
14,DT,0.0,215,10879.0,139966.0,1.3,50.6,IGV
15,DBX,0.0,466,11696.6,151662.6,0.6,25.1,IGV
16,AZPN,0.0,38,8895.8,160558.4,7.2,234.1,IGV
17,DOCU,-0.7,186,11011.2,171569.6,1.5,59.2,IGV
18,ASAN,-5.3,466,6570.6,178140.2,0.6,14.1,IGV
19,BSY,-13.3,200,10300.0,188440.2,1.4,51.5,IGV
20,BILL,-17.2,121,6606.6,195046.8,2.3,54.6,IGV
21,NTNX,-25.8,140,8848.0,203894.8,2.0,63.2,IGV
