Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,MSTR,1713.5,4,1550.0,1550.0,49.9,387.5,IGV
2,PLTR,1100.1,66,4428.6,5978.6,3.6,67.1,IGV
3,BILL,263.5,66,5953.2,11931.8,3.6,90.2,IGV
4,DOCU,261.7,92,7332.4,19264.2,2.6,79.7,IGV
5,GWRE,183.2,70,14203.0,33467.2,3.4,202.9,IGV
6,IOT,166.6,126,6741.0,40208.2,1.9,53.5,IGV
7,HUBS,161.6,9,6489.0,46697.2,24.5,721.0,IGV
8,NTNX,159.9,99,6464.7,53161.9,2.4,65.3,IGV
9,ZM,154.7,79,6533.3,59695.2,3.0,82.7,IGV
10,U,124.4,171,4121.1,63816.3,1.4,24.1,IGV
11,GTLB,104.4,88,5614.4,69430.7,2.7,63.8,IGV
12,ALTR,81.2,399,42134.4,111565.1,0.6,105.6,IGV
13,AZPN,79.1,59,14750.0,126315.1,4.0,250.0,IGV
14,S,78.5,239,6692.0,133007.1,1.0,28.0,IGV
15,SMAR,72.4,1199,67144.0,200151.1,0.2,56.0,IGV
16,DBX,68.5,299,8282.3,208433.4,0.8,27.7,IGV
17,CFLT,67.5,184,5667.2,214100.6,1.3,30.8,IGV
18,DT,55.9,141,7924.2,222024.8,1.7,56.2,IGV
19,DSGX,51.9,104,12157.6,234182.4,2.3,116.9,IGV
20,PCOR,40.0,92,7470.4,241652.8,2.6,81.2,IGV
21,MARA,27.4,88,2411.2,244064.0,2.7,27.4,IGV
22,MANH,27.3,33,9418.2,253482.2,7.1,285.4,IGV
23,PATH,25.8,479,6801.8,260284.0,0.5,14.2,IGV
24,SNAP,10.4,479,5652.2,265936.2,0.5,11.8,IGV
25,QLYS,4.3,40,6144.0,272080.2,5.9,153.6,IGV
26,DLB,1.8,119,9317.7,281397.9,2.0,78.3,IGV
27,APPF,0.2,43,10913.4,292311.3,5.5,253.8,IGV
28,TENB,-0.0,218,9156.0,301467.3,1.1,42.0,IGV
29,BSY,0.0,199,9850.5,311317.8,1.2,49.5,IGV
30,ASAN,0.0,399,6104.7,317422.5,0.6,15.3,IGV
31,FIVN,-0.1,126,5203.8,322626.3,1.9,41.3,IGV
32,ESTC,-4.0,55,6022.5,328648.8,4.3,109.5,IGV
33,SPSC,-10.7,47,9075.7,337724.5,5.0,193.1,IGV
