Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,TOST,304.0,333,7758.9,7758.9,0.9,23.3,WCLD
2,FROG,278.8,187,7984.9,15743.8,1.6,42.7,WCLD
3,CRWD,171.8,26,8039.2,23783.0,11.4,309.2,WCLD
4,OKTA,136.0,111,11033.4,34816.4,2.7,99.4,WCLD
5,PCOR,133.0,157,12198.9,47015.3,1.9,77.7,WCLD
6,VEEV,129.9,62,13311.4,60326.7,4.8,214.7,WCLD
7,WIX,119.0,71,9563.7,69890.4,4.2,134.7,WCLD
8,APPF,116.2,40,9200.0,79090.4,7.4,230.0,WCLD
9,QTWO,115.5,176,9011.2,88101.6,1.7,51.2,WCLD
10,MNDY,96.2,38,8132.0,96233.6,7.7,214.0,WCLD
11,CRM,93.7,45,13234.5,109468.1,6.6,294.1,WCLD
12,NET,83.1,83,7735.6,117203.7,3.6,93.2,WCLD
13,HUBS,70.3,13,8551.4,125755.1,21.5,657.8,WCLD
14,SQSP,57.8,300,10920.0,136675.1,1.0,36.4,WCLD
15,DOCN,51.9,200,7360.0,144035.1,1.5,36.8,WCLD
16,AVDX,33.6,750,9150.0,153185.1,0.4,12.2,WCLD
17,NOW,32.1,14,10605.0,163790.1,21.4,757.5,WCLD
18,TENB,28.4,214,10165.0,173955.1,1.4,47.5,WCLD
19,SQ,28.0,83,6200.1,180155.2,3.6,74.7,WCLD
20,BOX,24.6,600,16560.0,196715.2,0.5,27.6,WCLD
21,IOT,20.0,150,5070.0,201785.2,2.0,33.8,WCLD
22,PCTY,15.9,71,11757.6,213542.8,4.2,165.6,WCLD
23,PYPL,3.9,166,10707.0,224249.8,1.8,64.5,WCLD
24,DOCU,3.3,150,8820.0,233069.8,2.0,58.8,WCLD
25,BL,2.9,157,9828.2,242898.0,1.9,62.6,WCLD
26,NCNO,0.0,250,8525.0,251423.0,1.2,34.1,WCLD
27,PAYC,-0.1,66,13054.8,264477.8,4.5,197.8,WCLD
28,AVPT,-8.0,1500,12000.0,276477.8,0.2,8.0,WCLD
