Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,TPL,212.5,9,7393.5,7393.5,27.8,821.5,XOP
2,TRGP,83.2,74,10545.0,17938.5,3.5,142.5,XLE
3,KMI,48.7,650,13715.0,31653.5,0.4,21.1,XLE
4,WMB,41.3,260,11466.0,43119.5,1.0,44.1,XLE
5,WKC,20.9,371,10313.8,53433.3,0.7,27.8,XOP
6,BKR,20.8,260,9074.0,62507.3,1.0,34.9,XLE
7,CLNE,17.5,1300,4290.0,66797.3,0.2,3.3,XOP
8,CNX,13.5,325,8710.0,75507.3,0.8,26.8,XOP
9,OKE,11.5,152,13300.0,88807.3,1.7,87.5,XLE
10,VTS,5.4,325,8092.5,96899.8,0.8,24.9,XOP
11,MRO,0.1,433,12210.6,109110.4,0.6,28.2,XOP
12,EGY,0.1,866,5802.2,114912.6,0.3,6.7,XOP
13,CRK,-0.0,520,5512.0,120424.6,0.5,10.6,XOP
14,XOM,-0.7,118,13947.6,134372.2,2.2,118.2,XOP
15,EOG,-3.5,89,11400.9,145773.1,2.9,128.1,XOP
