Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,CRWD,171.8,21,6493.2,6493.2,11.4,309.2,BUG
2,CYBR,147.2,31,7948.4,14441.6,7.7,256.4,BUG
3,OKTA,136.0,88,8747.2,23188.8,2.7,99.4,BUG
4,FTNT,117.6,126,8719.2,31908.0,1.9,69.2,BUG
5,NET,83.1,66,6151.2,38059.2,3.6,93.2,BUG
6,RDWR,67.0,399,7261.8,45321.0,0.6,18.2,BUG
7,CHKP,37.4,92,14968.4,60289.4,2.6,162.7,BUG
8,VRNS,33.9,184,8592.8,68882.2,1.3,46.7,BUG
9,TENB,28.4,171,8122.5,77004.7,1.4,47.5,BUG
10,ATEN,8.5,599,8026.6,85031.3,0.4,13.4,BUG
11,OSPN,0.5,342,3898.8,88930.1,0.7,11.4,BUG
12,TLS,-1.8,799,3355.8,92285.9,0.3,4.2,BUG
