Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,GWRE,145.9,78,11528.4,11528.4,4.1,147.8,IGV
2,PLTR,130.3,188,6034.8,17563.2,1.7,32.1,IGV
3,SMAR,91.9,228,11286.0,28849.2,1.4,49.5,IGV
4,VRNS,43.6,145,8004.0,36853.2,2.2,55.2,IGV
5,SPSC,31.4,43,8462.4,45315.6,7.4,196.8,IGV
6,MANH,23.8,36,9216.0,54531.6,8.8,256.0,IGV
7,ESTC,7.6,66,7180.8,61712.4,4.8,108.8,IGV
8,ALTR,7.6,100,9130.0,70842.4,3.2,91.3,IGV
9,DSGX,7.1,152,15215.2,86057.6,2.1,100.1,IGV
10,APP,1.6,65,5609.5,91667.1,4.9,86.3,IGV
11,IOT,1.1,152,5973.6,97640.7,2.1,39.3,IGV
12,S,0.1,266,6171.2,103811.9,1.2,23.2,IGV
13,AZPN,-1.5,45,9495.0,113306.9,7.1,211.0,IGV
14,DT,-1.6,213,10564.8,123871.7,1.5,49.6,IGV
15,OTEX,-7.7,355,11360.0,135231.7,0.9,32.0,IGV
16,DOCU,-7.8,188,10678.4,145910.1,1.7,56.8,IGV
