Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VNO,346.9,236,9274.8,9274.8,1.1,39.3,SP400
2,ERIE,316.3,21,11400.9,20675.7,12.2,542.9,SP400
3,SHC,243.3,520,8216.0,28891.7,0.5,15.8,SP400
4,SFM,201.5,96,10838.4,39730.1,2.7,112.9,SP400
5,CVLT,157.2,72,11030.4,50760.5,3.6,153.2,SP400
6,RUN,151.3,236,3894.0,54654.5,1.1,16.5,SP400
7,JEF,143.8,173,10950.9,65605.4,1.5,63.3,SP400
8,COLB,143.4,371,9534.7,75140.1,0.7,25.7,SP400
9,JLL,140.8,40,10436.0,85576.1,6.5,260.9,SP400
10,CUZ,139.4,433,12513.7,98089.8,0.6,28.9,SP400
11,COKE,138.7,8,10336.8,108426.6,29.1,1292.1,SP400
12,VLY,127.4,866,7707.4,116134.0,0.3,8.9,SP400
13,UMBF,127.0,92,9540.4,125674.4,2.8,103.7,SP400
14,OHI,117.8,433,17016.9,142691.3,0.6,39.3,SP400
15,FBIN,117.2,123,10676.4,153367.7,2.1,86.8,SP400
16,SSB,117.0,92,8868.8,162236.5,2.8,96.4,SP400
17,BRX,115.0,650,17745.0,179981.5,0.4,27.3,SP400
18,CDP,112.4,520,16120.0,196101.5,0.5,31.0,SP400
19,SBRA,112.3,650,11700.0,207801.5,0.4,18.0,SP400
20,TOL,112.2,61,9143.9,216945.4,4.2,149.9,SP400
21,EXLS,112.1,371,14394.8,231340.2,0.7,38.8,SP400
22,ADC,111.1,260,19214.0,250554.2,1.0,73.9,SP400
23,CNO,109.6,371,12985.0,263539.2,0.7,35.0,SP400
24,HRB,105.6,260,16250.0,279789.2,1.0,62.5,SP400
25,FNF,102.6,260,15652.0,295441.2,1.0,60.2,SP400
26,CUBE,100.1,260,13312.0,308753.2,1.0,51.2,SP400
27,FAF,98.1,216,13996.8,322750.0,1.2,64.8,SP400
28,FFIN,98.0,260,9334.0,332084.0,1.0,35.9,SP400
29,CIEN,93.0,152,10138.4,342222.4,1.7,66.7,SP400
30,PPC,93.0,152,6779.2,349001.6,1.7,44.6,SP400
31,EXEL,92.5,433,11561.1,360562.7,0.6,26.7,SP400
32,KRG,91.3,520,13468.0,374030.7,0.5,25.9,SP400
33,GBCI,90.4,185,8436.0,382466.7,1.4,45.6,SP400
34,G,89.7,371,14691.6,397158.3,0.7,39.6,SP400
35,PNFP,89.2,89,8561.8,405720.1,2.9,96.2,SP400
36,THC,88.1,47,7360.2,413080.3,5.5,156.6,SP400
37,EVR,86.9,44,11074.8,424155.1,5.9,251.7,SP400
38,MTG,85.3,520,13364.0,437519.1,0.5,25.7,SP400
39,KNSL,85.1,23,11198.7,448717.8,11.3,486.9,SP400
40,EXP,83.9,32,9049.6,457767.4,8.0,282.8,SP400
41,HALO,82.0,136,8051.2,465818.6,1.9,59.2,SP400
42,HLI,81.6,74,11958.4,477777.0,3.5,161.6,SP400
43,INGR,79.7,136,18373.6,496150.6,1.9,135.1,SP400
44,EPR,78.9,325,15502.5,511653.1,0.8,47.7,SP400
45,UTHR,78.7,33,11744.7,523397.8,7.8,355.9,SP400
46,KBH,78.2,96,7852.8,531250.6,2.7,81.8,SP400
47,FR,77.3,288,15782.4,547033.0,0.9,54.8,SP400
48,TMHC,75.7,130,8814.0,555847.0,2.0,67.8,SP400
49,NSA,74.8,236,10525.6,566372.6,1.1,44.6,SP400
50,RNR,74.5,52,14544.4,580917.0,5.0,279.7,SP400
