Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VST,759.9,85,5924.5,5924.5,3.5,69.7,SP400
2,SWAV,480.9,33,10814.1,16738.6,8.9,327.7,SP400
3,EME,469.7,38,13372.2,30110.8,7.8,351.9,SP400
4,FIX,449.5,34,10458.4,40569.2,8.7,307.6,SP400
5,CELH,437.0,73,5818.1,46387.3,4.1,79.7,SP400
6,PSTG,328.8,166,8864.4,55251.7,1.8,53.4,SP400
7,XPO,303.5,88,11070.4,66322.1,3.4,125.8,SP400
8,DKS,299.2,57,11576.7,77898.8,5.2,203.1,SP400
9,WING,279.3,22,8032.2,85931.0,13.4,365.1,SP400
10,WSM,267.6,38,10978.2,96909.2,7.8,288.9,SP400
11,CNM,262.6,176,9908.8,106818.0,1.7,56.3,SP400
12,KNSL,250.8,22,9922.0,116740.0,13.5,451.0,SP400
13,SAIA,234.4,17,9820.9,126560.9,16.8,577.7,SP400
14,COHR,223.9,130,6968.0,133528.9,2.3,53.6,SP400
15,THC,219.2,120,12048.0,145576.9,2.5,100.4,SP400
16,MEDP,205.8,28,11060.0,156636.9,10.6,395.0,SP400
17,IBKR,202.6,142,15676.8,172313.7,2.1,110.4,SP400
18,MKSI,193.8,71,8711.7,181025.4,4.2,122.7,SP400
19,EXP,185.4,53,13509.7,194535.1,5.6,254.9,SP400
20,SFM,178.8,214,13375.0,207910.1,1.4,62.5,SP400
21,AYI,170.2,54,13910.4,221820.5,5.5,257.6,SP400
22,TXRH,159.0,120,17832.0,239652.5,2.5,148.6,SP400
23,NVT,156.5,176,13059.2,252711.7,1.7,74.2,SP400
24,PR,151.2,750,13275.0,265986.7,0.4,17.7,SP400
25,PBF,146.8,150,8955.0,274941.7,2.0,59.7,SP400
26,CROX,145.4,71,8910.5,283852.2,4.2,125.5,SP400
27,CVLT,141.5,142,13703.0,297555.2,2.1,96.5,SP400
28,DECK,140.1,11,8958.4,306513.6,27.2,814.4,SP400
29,ESAB,139.7,130,14027.0,320540.6,2.3,107.9,SP400
30,BRKR,139.5,157,13753.2,334293.8,1.9,87.6,SP400
31,BWXT,137.4,187,17690.2,351984.0,1.6,94.6,SP400
32,VNT,133.1,333,13852.8,365836.8,0.9,41.6,SP400
33,CSL,130.6,36,13431.6,379268.4,8.2,373.1,SP400
34,WEX,129.6,69,16277.1,395545.5,4.3,235.9,SP400
35,PPC,129.5,600,21060.0,416605.5,0.5,35.1,SP400
36,WFRD,124.3,81,9533.7,426139.2,3.7,117.7,SP400
37,WMS,124.0,71,11636.9,437776.1,4.2,163.9,SP400
38,ONTO,119.4,44,8100.4,445876.5,6.7,184.1,SP400
39,RRX,115.4,76,12395.6,458272.1,3.9,163.1,SP400
40,TOL,114.3,90,10818.0,469090.1,3.3,120.2,SP400
41,AR,114.2,375,11175.0,480265.1,0.8,29.8,SP400
42,ERIE,113.0,34,12957.4,493222.5,8.8,381.1,SP400
43,TREX,110.4,125,11487.5,504710.0,2.4,91.9,SP400
44,MTZ,109.2,103,9064.0,513774.0,2.9,88.0,SP400
45,H,105.7,115,17572.0,531346.0,2.6,152.8,SP400
46,KEX,105.3,166,16251.4,547597.4,1.8,97.9,SP400
47,MASI,103.8,66,9101.4,556698.8,4.5,137.9,SP400
48,RS,98.4,54,17577.0,574275.8,5.5,325.5,SP400
49,LANC,96.4,88,17256.8,591532.6,3.4,196.1,SP400
50,MDU,95.1,600,14520.0,606052.6,0.5,24.2,SP400
