Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,PLTR,1048.1,33,3933.6,3933.6,6.0,119.2,IGV
2,HUBS,148.7,6,4872.0,8805.6,30.2,812.0,IGV
3,MSTR,137.1,9,3039.3,11844.9,21.8,337.7,IGV
4,ESTC,135.4,43,4863.3,16708.2,4.6,113.1,IGV
5,DOCU,124.6,54,4714.2,21422.4,3.7,87.3,IGV
6,FIVN,100.3,117,4691.7,26114.1,1.7,40.1,IGV
7,DBX,98.6,333,10922.4,37036.5,0.6,32.8,IGV
8,CFLT,78.3,111,3862.8,40899.3,1.8,34.8,IGV
9,PCOR,62.3,68,5950.0,46849.3,2.9,87.5,IGV
10,GTLB,59.8,62,4203.6,51052.9,3.2,67.8,IGV
11,ALTR,34.8,500,55400.0,106452.9,0.4,110.8,IGV
12,DLB,34.5,100,8380.0,114832.9,2.0,83.8,IGV
13,AZPN,33.8,62,16417.6,131250.5,3.2,264.8,IGV
14,ZM,33.2,80,6808.0,138058.5,2.5,85.1,IGV
15,DSGX,21.2,71,8271.5,146330.0,2.8,116.5,IGV
16,PATH,14.5,285,4246.5,150576.5,0.7,14.9,IGV
17,QLYS,5.1,44,6327.2,156903.7,4.5,143.8,IGV
18,DT,4.1,117,7172.1,164075.8,1.7,61.3,IGV
19,NTNX,1.5,95,6697.5,170773.3,2.1,70.5,IGV
20,GWRE,0.8,31,6575.1,177348.4,6.3,212.1,IGV
21,IOT,0.0,111,6549.0,183897.4,1.8,59.0,IGV
22,S,-13.8,250,6200.0,190097.4,0.8,24.8,IGV
