Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,AVPT,152.1,800,8480.0,8480.0,0.2,10.6,WCLD
2,SQSP,114.0,800,35040.0,43520.0,0.2,43.8,WCLD
3,QTWO,83.5,80,5312.0,48832.0,2.0,66.4,WCLD
4,WIX,56.4,39,6368.7,55200.7,4.1,163.3,WCLD
5,CWAN,38.5,266,5320.0,60520.7,0.6,20.0,WCLD
6,ESTC,37.8,43,4807.4,65328.1,3.7,111.8,WCLD
7,BIGC,33.6,533,4210.7,69538.8,0.3,7.9,WCLD
8,SMAR,32.4,133,6423.9,75962.7,1.2,48.3,WCLD
9,APPF,11.7,21,5523.0,81485.7,7.3,263.0,WCLD
10,AI,11.3,133,3697.4,85183.1,1.2,27.8,WCLD
11,MNDY,8.5,18,4114.8,89297.9,8.6,228.6,WCLD
12,TOST,3.1,177,4814.4,94112.3,0.9,27.2,WCLD
13,ADBE,2.8,14,7714.0,101826.3,10.9,551.0,WCLD
14,NCNO,-0.0,228,7296.0,109122.3,0.7,32.0,WCLD
15,ZS,0.0,23,4335.5,113457.8,6.7,188.5,WCLD
16,NOW,-0.2,8,6009.6,119467.4,19.4,751.2,WCLD
17,IOT,-0.6,114,4069.8,123537.2,1.4,35.7,WCLD
18,AVDX,-3.3,533,6609.2,130146.4,0.3,12.4,WCLD
19,RNG,-7.8,160,5248.0,135394.4,1.0,32.8,WCLD
20,DBX,-11.9,320,7392.0,142786.4,0.5,23.1,WCLD
21,S,-17.4,177,3840.9,146627.3,0.9,21.7,WCLD
