Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,PLTR,181.2,200,6360.0,6360.0,1.6,31.8,IGV
2,GWRE,137.9,84,12247.2,18607.2,3.8,145.8,IGV
3,SMAR,99.3,246,12226.2,30833.4,1.3,49.7,IGV
4,VRNS,69.3,152,8709.6,39543.0,2.1,57.3,IGV
5,MANH,46.6,47,12337.5,51880.5,6.8,262.5,IGV
6,SPSC,20.1,48,9523.2,61403.7,6.6,198.4,IGV
7,DSGX,4.7,168,16716.0,78119.7,1.9,99.5,IGV
8,APP,3.2,66,5953.2,84072.9,4.8,90.2,IGV
9,S,3.1,320,8096.0,92168.9,1.0,25.3,IGV
10,MSTR,3.1,24,3600.0,95768.9,13.0,150.0,IGV
11,ALTR,3.0,96,8678.4,104447.3,3.3,90.4,IGV
12,IOT,1.6,168,7005.6,111452.9,1.9,41.7,IGV
13,DT,-0.0,213,10692.6,122145.5,1.5,50.2,IGV
14,DBX,-0.1,457,11105.1,133250.6,0.7,24.3,IGV
15,AZPN,-0.1,46,9945.2,143195.8,6.9,216.2,IGV
16,OTEX,-1.7,355,11573.0,154768.8,0.9,32.6,IGV
17,DOCU,-3.1,200,11480.0,166248.8,1.6,57.4,IGV
18,ZM,-3.4,177,12407.7,178656.5,1.8,70.1,IGV
