Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,NVDA,890.0,8,7055.2,7055.2,34.1,881.9,QQQ
2,DELL,458.7,55,6479.0,13534.2,5.4,117.8,SPX
3,CEG,413.4,40,7668.0,21202.2,7.4,191.7,QQQ
4,META,333.7,22,11261.8,32464.0,13.1,511.9,QQQ
5,GE,297.6,61,9430.6,41894.6,4.9,154.6,SPX
6,DASH,216.9,73,10103.2,51997.8,4.1,138.4,QQQ
7,ETN,189.7,46,14651.0,66648.8,6.4,318.5,SPX
8,AMAT,189.3,54,11226.6,77875.4,5.5,207.9,QQQ
9,ASML,188.0,10,9618.0,87493.4,27.3,961.8,QQQ
10,MPC,187.2,63,13154.4,100647.8,4.7,208.8,SPX
11,NRG,182.8,130,9607.0,110254.8,2.3,73.9,SPX
12,MU,172.1,51,6247.5,116502.3,5.8,122.5,QQQ
13,WDC,171.2,103,7426.3,123928.6,2.9,72.1,SPX
14,NFLX,166.5,20,12456.0,136384.6,14.4,622.8,QQQ
15,LLY,160.1,17,12777.2,149161.8,16.8,751.6,SPX
16,CAT,159.7,39,14258.4,163420.2,7.6,365.6,SPX
17,CTLT,159.1,600,33780.0,197200.2,0.5,56.3,SPX
18,VLO,158.2,68,11798.0,208998.2,4.4,173.5,SPX
19,LRCX,151.5,11,10527.0,219525.2,25.9,957.0,QQQ
20,HUBB,149.9,32,12854.4,232379.6,9.2,401.7,SPX
21,PGR,146.1,85,17331.5,249711.1,3.5,203.9,SPX
22,URI,145.9,17,11471.6,261182.7,16.9,674.8,SPX
23,FANG,144.3,88,18154.4,279337.1,3.4,206.3,QQQ
24,DIS,141.6,125,14250.0,293587.1,2.4,114.0,SPX
25,TRGP,140.6,150,17205.0,310792.1,2.0,114.7,SPX
26,CMG,136.8,4,11830.4,322622.5,63.0,2957.6,SPX
27,ALGN,135.1,30,9450.0,332072.5,9.7,315.0,SPX
28,BLDR,134.8,50,9475.0,341547.5,5.9,189.5,SPX
29,DVA,134.1,115,14996.0,356543.5,2.6,130.4,SPX
30,HIG,132.6,214,20929.2,377472.7,1.4,97.8,SPX
31,EW,130.3,157,14177.1,391649.8,1.9,90.3,SPX
32,MLM,130.2,27,16256.7,407906.5,11.1,602.1,SPX
33,TT,127.8,57,16929.0,424835.5,5.2,297.0,SPX
34,TPR,127.0,230,9453.0,434288.5,1.3,41.1,SPX
35,IR,126.6,187,17185.3,451473.8,1.6,91.9,SPX
36,PCAR,126.6,136,16075.2,467549.0,2.2,118.2,QQQ
37,AXON,126.5,44,13675.2,481224.2,6.8,310.8,SPX
38,RL,126.2,73,11701.9,492926.1,4.1,160.3,SPX
39,UBER,126.2,130,9789.0,502715.1,2.3,75.3,SPX
40,HWM,124.1,250,16000.0,518715.1,1.2,64.0,SPX
41,TRMB,122.5,230,13915.0,532630.1,1.3,60.5,SPX
42,AXP,122.1,78,17019.6,549649.7,3.8,218.2,SPX
43,AMD,121.1,38,6205.4,555855.1,7.8,163.3,QQQ
44,ANET,117.9,26,7051.2,562906.3,11.3,271.2,SPX
45,PH,114.7,31,17059.3,579965.6,9.6,550.3,SPX
46,GM,111.9,300,12930.0,592895.6,1.0,43.1,SPX
47,CRWD,111.4,30,9270.0,602165.6,9.9,309.0,QQQ
48,KLAC,110.8,15,10212.0,612377.6,19.4,680.8,QQQ
49,HCA,110.4,58,18722.4,631100.0,5.1,322.8,SPX
50,TDG,110.0,13,15865.2,646965.2,22.7,1220.4,SPX
