Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,EGY,209.0,1199,7673.6,7673.6,0.2,6.4,XOP
2,TRGP,191.3,104,12157.6,19831.2,2.3,116.9,XLE
3,MPC,173.4,45,8928.0,28759.2,5.3,198.4,XOP
4,SM,165.2,184,9347.2,38106.4,1.3,50.8,XOP
5,FANG,165.1,57,11844.6,49951.0,4.2,207.8,XOP
6,PR,160.6,599,10422.6,60373.6,0.4,17.4,XOP
7,AR,157.8,218,7368.4,67742.0,1.1,33.8,XOP
8,VLO,148.1,53,8787.4,76529.4,4.5,165.8,XOP
9,PBF,132.1,133,7687.4,84216.8,1.8,57.8,XOP
10,OVV,102.6,199,10606.7,94823.5,1.2,53.3,XOP
11,MGY,101.5,399,10493.7,105317.2,0.6,26.3,XOP
12,VTLE,91.7,149,8224.8,113542.0,1.6,55.2,XOP
13,GPOR,88.8,57,9308.1,122850.1,4.2,163.3,XOP
14,PSX,81.3,57,8629.8,131479.9,4.2,151.4,XOP
15,PXD,76.6,48,12907.2,144387.1,4.9,268.9,XOP
16,MTDR,76.3,133,8724.8,153111.9,1.8,65.6,XOP
17,BRY,75.2,1199,10431.3,163543.2,0.2,8.7,XOP
18,XOM,72.9,104,12272.0,175815.2,2.3,118.0,XOP
19,CNX,67.4,399,9576.0,185391.2,0.6,24.0,XOP
20,RRC,59.1,266,9921.8,195313.0,0.9,37.3,XOP
21,MRO,57.1,399,11092.2,206405.2,0.6,27.8,XOP
22,OKE,53.4,184,14922.4,221327.6,1.3,81.1,XLE
23,SBOW,48.2,218,6976.0,228303.6,1.1,32.0,XOP
24,DVN,47.3,218,11488.6,239792.2,1.1,52.7,XOP
25,DK,46.3,266,7793.8,247586.0,0.9,29.3,XOP
26,SWN,45.1,1199,9232.3,256818.3,0.2,7.7,XOP
27,OXY,44.6,171,11593.8,268412.1,1.4,67.8,XOP
28,REX,33.1,114,6498.0,274910.1,2.1,57.0,XOP
29,WMB,32.5,342,13440.6,288350.7,0.7,39.3,XLE
30,COP,31.8,99,12889.8,301240.5,2.4,130.2,XOP
31,NOG,31.2,266,11517.8,312758.3,0.9,43.3,XOP
32,TPL,28.2,14,8339.8,321098.1,16.9,595.7,XOP
33,CTRA,27.6,399,11291.7,332389.8,0.6,28.3,XOP
34,CHRD,26.9,68,12620.8,345010.6,3.5,185.6,XOP
35,EOG,25.5,92,12484.4,357495.0,2.6,135.7,XOP
36,CVI,23.3,218,7237.6,364732.6,1.1,33.2,XOP
37,MUR,22.2,218,10115.2,374847.8,1.1,46.4,XOP
38,HAL,21.0,239,9201.5,384049.3,1.0,38.5,XLE
39,CIVI,20.4,141,10434.0,394483.3,1.7,74.0,XOP
40,CVX,20.0,88,14599.2,409082.5,2.7,165.9,XOP
41,HES,19.6,77,12512.5,421595.0,3.1,162.5,XOP
42,VTS,16.2,479,10969.1,432564.1,0.5,22.9,XOP
43,STR,13.2,479,11448.1,444012.2,0.5,23.9,XOP
44,DINO,11.3,149,8537.7,452549.9,1.6,57.3,XOP
45,CRK,5.6,599,6169.7,458719.6,0.4,10.3,XOP
46,KMI,4.8,799,14941.3,473660.9,0.3,18.7,XLE
47,CRC,3.0,171,9387.9,483048.8,1.4,54.9,XOP
48,BKR,0.2,342,11217.6,494266.4,0.7,32.8,XLE
49,TALO,0.0,599,8326.1,502592.5,0.4,13.9,XOP
50,EQT,-0.1,218,8850.8,511443.3,1.1,40.6,XOP
