Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VST,377.0,50,4300.0,4300.0,5.6,86.0,SP400
2,THC,232.1,77,10241.0,14541.0,3.6,133.0,SP400
3,AA,200.3,186,7402.8,21943.8,1.5,39.8,SP400
4,KEX,200.0,112,13406.4,35350.2,2.5,119.7,SP400
5,MTZ,147.7,77,8239.0,43589.2,3.6,107.0,SP400
6,SFM,142.5,155,12973.5,56562.7,1.8,83.7,SP400
7,LNTH,138.2,107,8592.1,65154.8,2.6,80.3,SP400
8,TKO,137.6,121,13068.0,78222.8,2.3,108.0,SP400
9,AR,134.5,254,8280.4,86503.2,1.1,32.6,SP400
10,CRUS,134.2,93,11876.1,98379.3,3.0,127.7,SP400
11,WWD,123.8,71,12382.4,110761.7,3.9,174.4,SP400
12,UTHR,115.1,38,12103.0,122864.7,7.3,318.5,SP400
13,PSTG,111.5,112,7190.4,130055.1,2.5,64.2,SP400
14,ETRN,103.5,700,9100.0,139155.1,0.4,13.0,SP400
15,AIRC,98.3,2800,109480.0,248635.1,0.1,39.1,SP400
16,BCO,95.5,121,12390.4,261025.5,2.3,102.4,SP400
17,GDDY,94.7,103,14389.1,275414.6,2.7,139.7,SP400
18,VMI,93.4,47,12901.5,288316.1,5.9,274.5,SP400
19,HR,92.7,700,11550.0,299866.1,0.4,16.5,SP400
20,SNX,87.1,100,11540.0,311406.1,2.8,115.4,SP400
21,COKE,86.2,10,10850.0,322256.1,27.2,1085.0,SP400
22,EXPO,84.3,147,13979.7,336235.8,1.9,95.1,SP400
23,DTM,81.9,254,18034.0,354269.8,1.1,71.0,SP400
24,ONTO,81.4,29,6368.4,360638.2,9.5,219.6,SP400
25,CLH,77.2,59,13339.9,373978.1,4.7,226.1,SP400
26,CVLT,77.1,96,11673.6,385651.7,2.9,121.6,SP400
27,EME,76.0,22,8032.2,393683.9,12.3,365.1,SP400
28,GMED,74.9,215,14727.5,408411.4,1.3,68.5,SP400
29,WSO,73.1,22,10190.4,418601.8,12.3,463.2,SP400
30,EQH,69.5,350,14315.0,432916.8,0.8,40.9,SP400
31,BJ,67.7,147,12906.6,445823.4,1.9,87.8,SP400
32,SKX,67.0,164,11332.4,457155.8,1.7,69.1,SP400
33,TTEK,66.9,59,12065.5,469221.3,4.7,204.5,SP400
34,CHDN,62.7,90,12564.0,481785.3,3.1,139.6,SP400
35,HALO,62.4,164,8593.6,490378.9,1.7,52.4,SP400
36,CASY,62.1,26,9921.6,500300.5,10.5,381.6,SP400
37,CACI,61.6,40,17204.0,517504.5,6.9,430.1,SP400
38,CROX,60.5,56,8170.4,525674.9,5.0,145.9,SP400
39,NYT,58.8,350,17920.0,543594.9,0.8,51.2,SP400
40,WING,55.7,18,7608.6,551203.5,15.2,422.7,SP400
41,TXRH,54.7,80,13736.0,564939.5,3.5,171.7,SP400
42,CW,53.9,54,14634.0,579573.5,5.1,271.0,SP400
43,CSL,52.7,28,11345.6,590919.1,9.9,405.2,SP400
44,RGA,52.6,75,15397.5,606316.6,3.7,205.3,SP400
45,IBKR,52.2,107,13118.2,619434.8,2.6,122.6,SP400
46,OC,51.9,58,10074.6,629509.4,4.8,173.7,SP400
47,MTSI,50.2,90,10035.0,639544.4,3.1,111.5,SP400
48,IRT,49.5,700,13090.0,652634.4,0.4,18.7,SP400
49,KD,49.3,400,10520.0,663154.4,0.7,26.3,SP400
50,CR,47.8,68,9860.0,673014.4,4.1,145.0,SP400
