Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,PLTR,322.2,185,6808.0,6808.0,1.4,36.8,IGV
2,GWRE,135.8,57,10146.0,16954.0,4.5,178.0,IGV
3,IOT,125.7,118,5605.0,22559.0,2.2,47.5,IGV
4,SMAR,117.6,144,7963.2,30522.2,1.8,55.3,IGV
5,VRNS,115.8,152,8542.4,39064.6,1.7,56.2,IGV
6,S,73.9,288,6940.8,46005.4,0.9,24.1,IGV
7,MANH,67.4,38,10647.6,56653.0,6.8,280.2,IGV
8,APP,60.7,49,6262.2,62915.2,5.3,127.8,IGV
9,OTEX,25.9,371,12280.1,75195.3,0.7,33.1,IGV
10,DBX,21.7,520,13156.0,88351.3,0.5,25.3,IGV
11,DT,21.3,260,13780.0,102131.3,1.0,53.0,IGV
12,ZM,13.4,185,12876.0,115007.3,1.4,69.6,IGV
13,AZPN,12.8,43,10199.6,125206.9,6.0,237.2,IGV
14,DOCU,6.5,144,8884.8,134091.7,1.8,61.7,IGV
15,DSGX,5.2,113,11548.6,145640.3,2.3,102.2,IGV
16,U,1.0,185,4181.0,149821.3,1.4,22.6,IGV
17,GTLB,0.3,104,5376.8,155198.1,2.5,51.7,IGV
18,BILL,0.1,113,6011.6,161209.7,2.3,53.2,IGV
19,NTNX,-0.0,144,8582.4,169792.1,1.8,59.6,IGV
20,ALTR,-0.9,113,10723.7,180515.8,2.3,94.9,IGV
21,BSY,-1.2,216,10972.8,191488.6,1.2,50.8,IGV
22,MSTR,-7.0,26,4581.2,196069.8,9.8,176.2,IGV
