Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,KVYO,281.1,216,7646.4,7646.4,1.2,35.4,WCLD
2,IOT,231.6,136,6473.6,14120.0,1.9,47.6,WCLD
3,CWAN,155.8,433,10998.2,25118.2,0.6,25.4,WCLD
4,QTWO,132.7,113,8994.8,34113.0,2.3,79.6,WCLD
5,SMAR,128.5,260,14430.0,48543.0,1.0,55.5,WCLD
6,S,107.3,325,7832.5,56375.5,0.8,24.1,WCLD
7,NOW,101.7,11,10094.7,66470.2,22.6,917.7,WCLD
8,AVPT,94.6,866,10305.4,76775.6,0.3,11.9,WCLD
9,BOX,85.2,433,13942.6,90718.2,0.6,32.2,WCLD
10,PYPL,76.3,123,9766.2,100484.4,2.1,79.4,WCLD
11,PCTY,67.7,60,10212.0,110696.4,4.3,170.2,WCLD
12,YEXT,62.5,1300,8710.0,119406.4,0.2,6.7,WCLD
13,SHOP,59.1,108,8899.2,128305.6,2.4,82.4,WCLD
14,MNDY,49.2,29,8050.4,136356.0,8.9,277.6,WCLD
15,VEEV,47.9,57,11667.9,148023.9,4.5,204.7,WCLD
16,PAYC,44.6,54,9072.0,157095.9,4.8,168.0,WCLD
17,WDAY,43.3,44,10665.6,167761.5,5.8,242.4,WCLD
18,DBX,37.1,520,13208.0,180969.5,0.5,25.4,WCLD
19,TWLO,32.4,173,11677.5,192647.0,1.5,67.5,WCLD
20,ZM,28.4,200,13740.0,206387.0,1.3,68.7,WCLD
21,DOCU,25.5,152,9697.6,216084.6,1.7,63.8,WCLD
22,BL,23.0,200,10900.0,226984.6,1.3,54.5,WCLD
23,SQSP,19.3,2600,120900.0,347884.6,0.1,46.5,WCLD
24,CRM,17.5,40,11512.0,359396.6,6.5,287.8,WCLD
25,MDB,14.7,29,7696.6,367093.2,8.9,265.4,WCLD
26,TOST,11.8,260,7488.0,374581.2,1.0,28.8,WCLD
27,DOCN,11.6,144,6177.6,380758.8,1.8,42.9,WCLD
28,NET,6.1,100,8340.0,389098.8,2.6,83.4,WCLD
29,GTLB,4.0,144,7228.8,396327.6,1.8,50.2,WCLD
30,WK,3.2,118,9404.6,405732.2,2.2,79.7,WCLD
31,BILL,0.9,118,6549.0,412281.2,2.2,55.5,WCLD
32,AMPL,0.7,866,7794.0,420075.2,0.3,9.0,WCLD
33,SQ,0.1,123,8241.0,428316.2,2.1,67.0,WCLD
34,TEAM,-0.4,50,8550.0,436866.2,5.1,171.0,WCLD
35,DDOG,-1.6,89,10920.3,447786.5,2.9,122.7,WCLD
36,FSLY,-6.1,866,6581.6,454368.1,0.3,7.6,WCLD
37,HUBS,-13.5,19,10165.0,464533.1,13.1,535.0,WCLD
