Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,TPL,155.4,10,8145.0,8145.0,18.6,814.5,XOP
2,CRK,71.3,500,5100.0,13245.0,0.4,10.2,XOP
3,TRGP,64.6,83,11321.2,24566.2,2.4,136.4,XLE
4,WMB,46.3,285,12540.0,37106.2,0.7,44.0,XLE
5,KMI,43.8,500,10750.0,47856.2,0.4,21.5,XLE
6,SBOW,35.7,285,10773.0,58629.2,0.7,37.8,XOP
7,CNX,25.0,400,10320.0,68949.2,0.5,25.8,XOP
8,CRGY,10.1,666,8058.6,77007.8,0.3,12.1,XOP
9,OKE,7.4,166,13861.0,90868.8,1.2,83.5,XLE
10,VTS,6.1,333,8558.1,99426.9,0.6,25.7,XOP
11,BKR,1.9,250,8975.0,108401.9,0.8,35.9,XLE
12,MRO,0.7,333,9557.1,117959.0,0.6,28.7,XOP
13,WKC,0.4,333,8857.8,126816.8,0.6,26.6,XOP
14,FANG,0.2,44,9042.0,135858.8,4.5,205.5,XOP
15,GPOR,-0.0,47,7421.3,143280.1,4.2,157.9,XOP
16,MGY,0.0,400,10720.0,154000.1,0.5,26.8,XOP
17,EGY,0.0,1000,6800.0,160800.1,0.2,6.8,XOP
18,CVX,-0.1,74,11773.4,172573.5,2.7,159.1,XOP
19,STR,-0.6,333,8391.6,180965.1,0.6,25.2,XOP
20,XOM,-0.7,95,11029.5,191994.6,2.1,116.1,XOP
21,CHRD,-0.8,54,9482.4,201477.0,3.7,175.6,XOP
22,NOG,-1.0,200,8260.0,209737.0,1.0,41.3,XOP
23,EOG,-1.0,80,10336.0,220073.0,2.5,129.2,XOP
24,HES,-1.8,71,10834.6,230907.6,2.8,152.6,XOP
25,CRC,-6.3,133,6902.7,237810.3,1.5,51.9,XOP
26,CIVI,-8.8,125,8987.5,246797.8,1.6,71.9,XOP
27,MTDR,-19.4,125,8012.5,254810.3,1.6,64.1,XOP
28,APA,-21.1,250,8000.0,262810.3,0.8,32.0,XOP
29,SLB,-26.8,181,8995.7,271806.0,1.1,49.7,XLE
