Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,QTWO,152.9,144,8971.2,8971.2,1.8,62.3,WCLD
2,TOST,134.6,236,6324.8,15296.0,1.1,26.8,WCLD
3,SQSP,46.0,216,8251.2,23547.2,1.2,38.2,WCLD
4,APPF,41.0,29,7171.7,30718.9,8.8,247.3,WCLD
5,OKTA,31.2,100,9740.0,40458.9,2.6,97.4,WCLD
6,ZUO,16.4,650,6630.0,47088.9,0.4,10.2,WCLD
7,PYPL,10.8,144,9057.6,56146.5,1.8,62.9,WCLD
8,IOT,10.4,173,6885.4,63031.9,1.5,39.8,WCLD
9,CRWD,5.0,23,7378.4,70410.3,11.0,320.8,WCLD
10,DOCU,0.0,173,10034.0,80444.3,1.5,58.0,WCLD
11,AVPT,0.0,1300,10530.0,90974.3,0.2,8.1,WCLD
12,RNG,-1.5,216,7646.4,98620.7,1.2,35.4,WCLD
13,CWAN,-26.1,520,9516.0,108136.7,0.5,18.3,WCLD
