Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,TOST,250.6,311,7401.8,7401.8,0.9,23.8,WCLD
2,FROG,191.8,175,6755.0,14156.8,1.6,38.6,WCLD
3,APPF,122.5,37,8191.8,22348.6,7.5,221.4,WCLD
4,CRWD,111.4,28,8652.0,31000.6,9.9,309.0,WCLD
5,QTWO,108.1,155,7998.0,38998.6,1.8,51.6,WCLD
6,OKTA,103.2,121,11894.3,50892.9,2.3,98.3,WCLD
7,PCOR,90.5,140,10276.0,61168.9,2.0,73.4,WCLD
8,VEEV,83.0,60,12402.0,73570.9,4.6,206.7,WCLD
9,WIX,71.7,70,8897.0,82467.9,4.0,127.1,WCLD
10,CRM,71.3,43,12654.9,95122.8,6.5,294.3,WCLD
11,NET,65.6,82,7691.6,102814.4,3.4,93.8,WCLD
12,HUBS,61.5,11,7296.3,110110.7,24.3,663.3,WCLD
13,SQSP,61.5,280,10248.0,120358.7,1.0,36.6,WCLD
14,BOX,27.6,560,15064.0,135422.7,0.5,26.9,WCLD
15,NOW,24.4,14,10761.8,146184.5,19.4,768.7,WCLD
16,SQ,20.0,90,6930.0,153114.5,3.1,77.0,WCLD
17,TENB,18.3,215,10427.5,163542.0,1.3,48.5,WCLD
18,PCTY,11.1,70,11767.0,175309.0,4.0,168.1,WCLD
19,PYPL,4.3,164,10594.4,185903.4,1.7,64.6,WCLD
20,BL,3.3,127,8064.5,193967.9,2.2,63.5,WCLD
21,DDOG,2.9,73,9307.5,203275.4,3.8,127.5,WCLD
22,DOCU,0.1,164,9659.6,212935.0,1.7,58.9,WCLD
23,NCNO,0.0,200,6440.0,219375.0,1.4,32.2,WCLD
24,PAYC,-0.3,56,11088.0,230463.0,5.0,198.0,WCLD
