Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,APP,614.8,68,5610.0,5610.0,3.8,82.5,IGV
2,NTNX,51.3,130,9139.0,14749.0,2.0,70.3,IGV
3,DSGX,25.4,136,13328.0,28077.0,1.9,98.0,IGV
4,APPF,23.9,28,6736.8,34813.8,9.0,240.6,IGV
5,PLTR,16.1,260,5668.0,40481.8,1.0,21.8,IGV
6,IOT,14.9,162,6625.8,47107.6,1.6,40.9,IGV
7,BSY,6.5,236,13334.0,60441.6,1.1,56.5,IGV
8,HUBS,3.9,11,6768.3,67209.9,22.2,615.3,IGV
9,AZPN,3.5,34,7544.6,74754.5,7.6,221.9,IGV
10,DOCU,0.1,185,11137.0,85891.5,1.4,60.2,IGV
11,GWRE,0.0,100,12290.0,98181.5,2.6,122.9,IGV
12,SPSC,-0.4,45,8824.5,107006.0,5.7,196.1,IGV
13,DLB,-0.6,162,13575.6,120581.6,1.6,83.8,IGV
14,ALTR,-0.8,118,10679.0,131260.6,2.2,90.5,IGV
