Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,APP,686.0,61,5270.4,5270.4,3.9,86.4,IGV
2,NTNX,65.5,119,8044.4,13314.8,2.0,67.6,IGV
3,APPF,41.0,27,6677.1,19991.9,8.8,247.3,IGV
4,DSGX,28.2,119,11590.6,31582.5,2.0,97.4,IGV
5,IOT,10.4,159,6328.2,37910.7,1.5,39.8,IGV
6,BSY,5.8,159,8824.5,46735.2,1.5,55.5,IGV
7,AZPN,0.3,33,6900.3,53635.5,7.2,209.1,IGV
8,GWRE,0.1,99,11543.4,65178.9,2.4,116.6,IGV
9,DOCU,0.0,159,9222.0,74400.9,1.5,58.0,IGV
10,ALTR,-0.5,114,9758.4,84159.3,2.1,85.6,IGV
11,SPSC,-1.3,41,7888.4,92047.7,5.8,192.4,IGV
12,DLB,-2.1,149,12322.3,104370.0,1.6,82.7,IGV
