Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VST,1048.6,35,3269.0,3269.0,4.0,93.4,SP400
2,EME,482.9,14,5324.2,8593.2,9.6,380.3,SP400
3,SWAV,366.6,116,38338.0,46931.2,1.2,330.5,SP400
4,FIX,316.4,11,3792.8,50724.0,12.1,344.8,SP400
5,WSM,295.6,16,5054.4,55778.4,8.3,315.9,SP400
6,CNM,255.9,100,6000.0,61778.4,1.4,60.0,SP400
7,AR,254.9,127,4229.1,66007.5,1.1,33.3,SP400
8,WING,211.2,10,3900.0,69907.5,13.9,390.0,SP400
9,DKS,205.4,28,5490.8,75398.3,4.9,196.1,SP400
10,SFM,188.2,70,5299.0,80697.3,2.0,75.7,SP400
11,KEX,183.2,50,5750.0,86447.3,2.8,115.0,SP400
12,MTZ,177.3,36,3891.6,90338.9,3.8,108.1,SP400
13,PSTG,158.8,77,4188.8,94527.7,1.8,54.4,SP400
14,THC,154.1,34,4321.4,98849.1,4.1,127.1,SP400
15,PPC,152.7,175,6492.5,105341.6,0.8,37.1,SP400
16,PR,149.9,280,4648.0,109989.6,0.5,16.6,SP400
17,NVT,149.6,58,4738.6,114728.2,2.4,81.7,SP400
18,WFRD,149.2,31,3775.8,118504.0,4.5,121.8,SP400
19,MDU,144.1,350,8925.0,127429.0,0.4,25.5,SP400
20,IBKR,135.8,50,6005.0,133434.0,2.8,120.1,SP400
21,CHX,131.5,200,6840.0,140274.0,0.7,34.2,SP400
22,TXRH,131.4,36,6019.2,146293.2,3.8,167.2,SP400
23,ESAB,126.0,53,5845.9,152139.1,2.6,110.3,SP400
24,CBT,123.7,66,6725.4,158864.5,2.1,101.9,SP400
25,CSL,123.3,13,5415.8,164280.3,10.4,416.6,SP400
26,CELH,120.6,31,2566.8,166847.1,4.5,82.8,SP400
27,CROX,116.9,28,4012.4,170859.5,5.0,143.3,SP400
28,ETRN,116.0,350,4585.0,175444.5,0.4,13.1,SP400
29,MEDP,111.3,9,3511.8,178956.3,15.5,390.2,SP400
30,OVV,110.8,107,5339.3,184295.6,1.3,49.9,SP400
31,MPW,107.2,466,2236.8,186532.4,0.3,4.8,SP400
32,SWX,97.7,82,6264.8,192797.2,1.7,76.4,SP400
33,KBR,94.6,116,7714.0,200511.2,1.2,66.5,SP400
34,CVLT,92.6,53,5898.9,206410.1,2.6,111.3,SP400
35,RRC,90.2,140,4970.0,211380.1,1.0,35.5,SP400
36,ONTO,86.6,16,3590.4,214970.5,8.7,224.4,SP400
37,TTEK,84.3,28,5983.6,220954.1,4.9,213.7,SP400
38,TOL,83.6,36,4572.0,225526.1,3.8,127.0,SP400
39,CLH,83.6,28,5916.4,231442.5,4.9,211.3,SP400
40,CR,83.6,36,5180.4,236622.9,3.8,143.9,SP400
41,GDDY,82.5,46,6159.4,242782.3,3.0,133.9,SP400
42,EHC,82.2,87,7525.5,250307.8,1.6,86.5,SP400
43,XPO,81.0,24,2745.6,253053.4,5.8,114.4,SP400
44,FLS,80.0,155,7688.0,260741.4,0.9,49.6,SP400
45,CNX,79.0,233,5428.9,266170.3,0.6,23.3,SP400
46,GTLS,77.7,25,3782.5,269952.8,5.6,151.3,SP400
47,DTM,76.1,116,7586.4,277539.2,1.2,65.4,SP400
48,CW,75.8,25,6932.5,284471.7,5.4,277.3,SP400
49,AA,73.6,87,3227.7,287699.4,1.6,37.1,SP400
50,EXP,71.4,20,5382.0,293081.4,6.7,269.1,SP400
