Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,QTWO,211.3,200,12160.0,12160.0,1.5,60.8,WCLD
2,SQSP,105.7,333,14652.0,26812.0,0.9,44.0,WCLD
3,TOST,91.3,272,6582.4,33394.4,1.1,24.2,WCLD
4,ZUO,32.9,1000,10100.0,43494.4,0.3,10.1,WCLD
5,AVPT,17.0,1500,13500.0,56994.4,0.2,9.0,WCLD
6,PYPL,6.4,200,12600.0,69594.4,1.5,63.0,WCLD
7,APPF,1.9,45,10273.5,79867.9,6.6,228.3,WCLD
8,WIX,1.7,48,7732.8,87600.7,6.2,161.1,WCLD
9,CRWD,1.2,24,7528.8,95129.5,12.4,313.7,WCLD
10,RNG,0.0,230,7866.0,102995.5,1.3,34.2,WCLD
11,BOX,-0.0,500,13600.0,116595.5,0.6,27.2,WCLD
12,DOCN,-0.2,187,6919.0,123514.5,1.6,37.0,WCLD
13,MNDY,-0.7,30,6777.0,130291.5,9.7,225.9,WCLD
14,CWAN,-1.2,600,11400.0,141691.5,0.5,19.0,WCLD
15,AI,-7.1,230,6808.0,148499.5,1.3,29.6,WCLD
16,BIGC,-8.7,750,6150.0,154649.5,0.4,8.2,WCLD
