Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,KVYO,221.3,250,8800.0,8800.0,1.2,35.2,WCLD
2,CWAN,144.2,500,12600.0,21400.0,0.6,25.2,WCLD
3,IOT,125.7,136,6460.0,27860.0,2.2,47.5,WCLD
4,SMAR,117.6,166,9179.8,37039.8,1.8,55.3,WCLD
5,QTWO,111.4,130,10283.0,47322.8,2.3,79.1,WCLD
6,AVPT,99.7,1000,11700.0,59022.8,0.3,11.7,WCLD
7,NOW,83.1,13,11463.4,70486.2,22.8,881.8,WCLD
8,BOX,78.5,428,14038.4,84524.6,0.7,32.8,WCLD
9,S,73.9,333,8025.3,92549.9,0.9,24.1,WCLD
10,SHOP,56.3,120,9504.0,102053.9,2.5,79.2,WCLD
11,PYPL,51.8,136,10594.4,112648.3,2.2,77.9,WCLD
12,YEXT,33.5,1000,6700.0,119348.3,0.3,6.7,WCLD
13,OLO,28.6,1500,7350.0,126698.3,0.2,4.9,WCLD
14,MNDY,26.8,33,8976.0,135674.3,9.0,272.0,WCLD
15,VEEV,23.0,61,12864.9,148539.2,4.9,210.9,WCLD
16,DBX,21.7,600,15180.0,163719.2,0.5,25.3,WCLD
17,PCTY,21.7,65,10491.0,174210.2,4.6,161.4,WCLD
18,WDAY,21.6,53,12910.8,187121.0,5.6,243.6,WCLD
19,SQSP,16.4,1500,69600.0,256721.0,0.2,46.4,WCLD
20,TWLO,15.4,187,12098.9,268819.9,1.6,64.7,WCLD
21,ZM,13.4,214,14894.4,283714.3,1.4,69.6,WCLD
22,PAYC,12.1,58,9732.4,293446.7,5.1,167.8,WCLD
23,NET,9.0,107,8731.2,302177.9,2.8,81.6,WCLD
24,DOCU,6.5,166,10242.2,312420.1,1.8,61.7,WCLD
25,BL,5.9,272,14361.6,326781.7,1.1,52.8,WCLD
26,DOCN,3.1,176,7216.0,333997.7,1.7,41.0,WCLD
27,TOST,2.4,300,8400.0,342397.7,1.0,28.0,WCLD
28,CRM,1.5,46,12723.6,355121.3,6.4,276.6,WCLD
29,GTLB,0.3,120,6204.0,361325.3,2.5,51.7,WCLD
30,BILL,0.1,130,6916.0,368241.3,2.3,53.2,WCLD
31,WK,0.1,142,11431.0,379672.3,2.1,80.5,WCLD
32,SQ,-0.0,136,9112.0,388784.3,2.2,67.0,WCLD
33,AMPL,-0.0,1000,8900.0,397684.3,0.3,8.9,WCLD
34,WIX,-0.3,62,10434.6,408118.9,4.8,168.3,WCLD
35,FSLY,-16.9,1000,7600.0,415718.9,0.3,7.6,WCLD
