Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,FTNT,150.6,125,10362.5,10362.5,1.6,82.9,BUG
2,VRNS,109.9,133,7860.3,18222.8,1.5,59.1,BUG
3,NOC,106.3,23,12160.1,30382.9,8.5,528.7,BUG
4,S,103.3,222,5705.4,36088.3,0.9,25.7,BUG
5,CHKP,97.1,48,10008.0,46096.3,4.1,208.5,BUG
6,OSPN,78.1,400,6280.0,52376.3,0.5,15.7,BUG
7,RDWR,74.4,285,6811.5,59187.8,0.7,23.9,BUG
8,GEN,29.7,500,13900.0,73087.8,0.4,27.8,BUG
9,CYBR,18.6,24,7087.2,80175.0,8.2,295.3,BUG
10,PANW,12.8,21,7837.2,88012.2,9.2,373.2,BUG
11,NET,3.9,64,5984.0,93996.2,3.1,93.5,BUG
12,ATEN,0.0,666,9923.4,103919.6,0.3,14.9,BUG
13,BB,-0.6,2000,5000.0,108919.6,0.1,2.5,BUG
14,TENB,-1.4,200,8420.0,117339.6,1.0,42.1,BUG
15,RPD,-1.9,142,5779.4,123119.0,1.4,40.7,BUG
16,ZS,-3.1,39,7733.7,130852.7,5.1,198.3,BUG
17,CRWD,-24.4,19,6083.8,136936.5,10.1,320.2,BUG
