Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,TOST,338.5,333,7925.4,7925.4,0.9,23.8,WCLD
2,FROG,327.0,187,8246.7,16172.1,1.6,44.1,WCLD
3,CRWD,269.6,20,6552.0,22724.1,14.7,327.6,WCLD
4,WIX,184.1,71,9890.3,32614.4,4.2,139.3,WCLD
5,PCOR,169.3,150,12285.0,44899.4,2.0,81.9,WCLD
6,VEEV,153.2,60,13824.0,58723.4,5.0,230.4,WCLD
7,OKTA,152.2,69,7320.9,66044.3,4.3,106.1,WCLD
8,CRM,133.3,39,12004.2,78048.5,7.6,307.8,WCLD
9,MNDY,129.9,38,8664.0,86712.5,7.8,228.0,WCLD
10,QTWO,122.9,200,10280.0,96992.5,1.5,51.4,WCLD
11,NET,116.0,76,7341.6,104334.1,3.9,96.6,WCLD
12,HUBS,104.7,17,10570.6,114904.7,16.8,621.8,WCLD
13,DOCN,104.2,187,7349.1,122253.8,1.6,39.3,WCLD
14,APPF,60.2,50,11665.0,133918.8,5.9,233.3,WCLD
15,AVDX,56.9,600,7740.0,141658.8,0.5,12.9,WCLD
16,TENB,51.9,230,11132.0,152790.8,1.3,48.4,WCLD
17,NOW,50.7,13,10064.6,162855.4,22.0,774.2,WCLD
18,SQ,42.9,88,7110.4,169965.8,3.4,80.8,WCLD
19,IOT,41.9,150,5565.0,175530.8,2.0,37.1,WCLD
20,SQSP,40.1,230,8050.0,183580.8,1.3,35.0,WCLD
21,DDOG,23.7,76,9348.0,192928.8,3.9,123.0,WCLD
22,PCTY,23.3,68,11641.6,204570.4,4.4,171.2,WCLD
23,WDAY,20.7,42,11655.0,216225.4,7.1,277.5,WCLD
24,RNG,19.7,230,8165.0,224390.4,1.3,35.5,WCLD
25,DOCU,15.7,150,8745.0,233135.4,2.0,58.3,WCLD
26,BOX,14.7,375,10687.5,243822.9,0.8,28.5,WCLD
27,SHOP,12.7,115,9050.5,252873.4,2.6,78.7,WCLD
28,PATH,10.6,300,6900.0,259773.4,1.0,23.0,WCLD
29,BL,5.4,136,8608.8,268382.2,2.2,63.3,WCLD
30,SPT,5.2,115,6934.5,275316.7,2.6,60.3,WCLD
31,PYPL,3.6,176,11404.8,286721.5,1.7,64.8,WCLD
32,ZUO,0.3,1000,8800.0,295521.5,0.3,8.8,WCLD
33,PAYC,0.0,66,12705.0,308226.5,4.5,192.5,WCLD
34,CXM,-1.1,750,10050.0,318276.5,0.4,13.4,WCLD
35,YEXT,-1.7,1000,6100.0,324376.5,0.3,6.1,WCLD
