Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,UAL,1010.5,91,9746.1,9746.1,3.7,107.1,SPX
2,TSLA,712.7,12,4736.4,14482.5,26.2,394.7,QQQ
3,AXON,476.4,14,7980.0,22462.5,22.8,570.0,SPX
4,TEAM,427.1,39,9453.6,31916.1,8.7,242.4,QQQ
5,MRVL,407.9,61,6972.3,38888.4,5.5,114.3,QQQ
6,AAL,394.1,566,10414.4,49302.8,0.6,18.4,SPX
7,TPR,354.5,212,14246.4,63549.2,1.6,67.2,SPX
8,LULU,280.2,31,12260.5,75809.7,10.7,395.5,QQQ
9,CCL,265.5,377,9161.1,84970.8,0.9,24.3,SPX
10,RCL,222.9,51,11571.9,96542.7,6.6,226.9,SPX
11,SYF,202.0,178,11356.4,107899.1,1.9,63.8,SPX
12,WBD,191.3,680,6596.0,114495.1,0.5,9.7,QQQ
13,EQT,185.7,242,11858.0,126353.1,1.4,49.0,SPX
14,EXPE,175.7,73,13154.6,139507.7,4.6,180.2,SPX
15,CRWD,169.0,23,8022.4,147530.1,14.2,348.8,QQQ
16,DAL,164.9,161,10770.9,158301.0,2.1,66.9,SPX
17,NCLH,162.0,340,8772.0,167073.0,1.0,25.8,SPX
18,NFLX,156.9,16,13403.2,180476.2,21.1,837.7,QQQ
19,RJF,154.2,103,15882.6,196358.8,3.3,154.2,SPX
20,LYV,151.7,136,17476.0,213834.8,2.5,128.5,SPX
21,CRM,151.3,39,12398.1,226232.9,8.6,317.9,SPX
22,DDOG,147.3,79,11091.6,237324.5,4.3,140.4,QQQ
23,DFS,145.3,80,13568.0,250892.5,4.2,169.6,SPX
24,JBL,143.7,80,12312.0,263204.5,4.2,153.9,SPX
25,DASH,142.4,73,12417.3,275621.8,4.6,170.1,QQQ
26,WFC,133.8,212,14840.0,290461.8,1.6,70.0,SPX
27,RL,130.4,60,14238.0,304699.8,5.6,237.3,SPX
28,FTNT,124.5,125,11825.0,316524.8,2.7,94.6,QQQ
29,BKNG,124.4,3,14218.5,330743.3,97.2,4739.5,QQQ
30,PAYC,124.0,52,10504.0,341247.3,6.5,202.0,SPX
31,KMI,119.0,680,19176.0,360423.3,0.5,28.2,SPX
32,BBWI,118.6,261,9500.4,369923.7,1.3,36.4,SPX
33,DAY,117.7,178,12513.4,382437.1,1.9,70.3,SPX
34,COF,115.0,82,14374.6,396811.7,4.1,175.3,SPX
35,TRMB,112.0,212,14882.4,411694.1,1.6,70.2,SPX
36,NOW,106.9,12,12295.2,423989.3,27.6,1024.6,SPX
37,FOX,106.1,377,17304.3,441293.6,0.9,45.9,SPX
38,MS,106.0,117,14437.8,455731.4,2.9,123.4,SPX
39,DIS,104.0,170,18479.0,474210.4,2.0,108.7,SPX
40,FFIV,99.8,69,17546.7,491757.1,4.9,254.3,SPX
41,TTWO,95.6,80,14288.0,506045.1,4.2,178.6,QQQ
42,AMZN,95.1,64,14009.6,520054.7,5.3,218.9,QQQ
43,SNA,89.1,65,21612.5,541667.2,5.2,332.5,SPX
44,TRGP,88.4,79,15270.7,556937.9,4.3,193.3,SPX
45,AVGO,86.6,25,5607.5,562545.4,13.2,224.3,QQQ
46,FOXA,86.0,340,16388.0,578933.4,1.0,48.2,SPX
47,ETR,85.2,242,18440.4,597373.8,1.4,76.2,SPX
48,ANET,82.8,87,9944.1,607317.9,3.9,114.3,SPX
49,EMR,82.0,125,14737.5,622055.4,2.7,117.9,SPX
50,GOOG,77.3,62,11978.4,634033.8,5.4,193.2,QQQ
