Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,MSTR,3639.8,9,3057.3,3057.3,33.2,339.7,IGV
2,PLTR,1845.9,61,4873.9,7931.2,4.9,79.9,IGV
3,BILL,553.5,81,7144.2,15075.4,3.7,88.2,IGV
4,DOCU,420.8,68,6133.6,21209.0,4.4,90.2,IGV
5,CFLT,340.6,250,7325.0,28534.0,1.2,29.3,IGV
6,HUBS,265.3,14,9839.2,38373.2,20.7,702.8,IGV
7,FIVN,237.7,187,7667.0,46040.2,1.6,41.0,IGV
8,PCOR,191.0,111,8547.0,54587.2,2.7,77.0,IGV
9,MARA,126.7,157,3077.2,57664.4,1.9,19.6,IGV
10,ESTC,119.8,88,8923.2,66587.6,3.4,101.4,IGV
11,ZM,108.5,130,10751.0,77338.6,2.3,82.7,IGV
12,DBX,97.4,375,11250.0,88588.6,0.8,30.0,IGV
13,ALTR,83.7,333,36530.1,125118.7,0.9,109.7,IGV
14,U,70.8,187,4506.7,129625.4,1.6,24.1,IGV
15,DSGX,70.1,136,15490.4,145115.8,2.2,113.9,IGV
16,SNAP,57.8,500,6000.0,151115.8,0.6,12.0,IGV
17,GTLB,55.3,96,5740.8,156856.6,3.1,59.8,IGV
18,QLYS,54.5,88,12513.6,169370.2,3.4,142.2,IGV
19,AZPN,33.9,107,26846.3,196216.5,2.8,250.9,IGV
20,DLB,24.4,214,16734.8,212951.3,1.4,78.2,IGV
21,SMAR,19.0,3000,168600.0,381551.3,0.1,56.2,IGV
22,DT,17.8,230,12604.0,394155.3,1.3,54.8,IGV
23,APPF,16.2,41,10360.7,404516.0,7.3,252.7,IGV
24,PATH,15.6,428,5692.4,410208.4,0.7,13.3,IGV
25,NTNX,15.3,136,8527.2,418735.6,2.2,62.7,IGV
