Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,AVPT,171.3,900,9810.0,9810.0,0.2,10.9,WCLD
2,SQSP,90.5,900,39510.0,49320.0,0.2,43.9,WCLD
3,QTWO,85.0,75,5175.0,54495.0,2.4,69.0,WCLD
4,WIX,69.9,37,5764.6,60259.6,4.8,155.8,WCLD
5,SMAR,56.9,150,7260.0,67519.6,1.2,48.4,WCLD
6,BIGC,55.2,600,5040.0,72559.6,0.3,8.4,WCLD
7,ESTC,45.6,45,5071.5,77631.1,4.0,112.7,WCLD
8,CWAN,42.9,300,6180.0,83811.1,0.6,20.6,WCLD
9,AI,28.0,138,3822.6,87633.7,1.3,27.7,WCLD
10,MNDY,16.7,20,4760.0,92393.7,8.6,238.0,WCLD
11,ADBE,14.3,15,8136.0,100529.7,11.4,542.4,WCLD
12,TOST,5.7,163,4189.1,104718.8,1.1,25.7,WCLD
13,ZUO,0.8,600,5700.0,110418.8,0.3,9.5,WCLD
14,NOW,0.0,6,4965.6,115384.4,26.1,827.6,WCLD
15,NCNO,-0.0,200,6700.0,122084.4,0.9,33.5,WCLD
16,IOT,-0.0,112,4200.0,126284.4,1.6,37.5,WCLD
17,AVDX,-0.3,600,7440.0,133724.4,0.3,12.4,WCLD
18,RNG,-2.9,150,5235.0,138959.4,1.2,34.9,WCLD
19,S,-3.6,163,3749.0,142708.4,1.1,23.0,WCLD
20,BOX,-4.8,300,8400.0,151108.4,0.6,28.0,WCLD
21,DBX,-5.6,450,10845.0,161953.4,0.4,24.1,WCLD
22,ASAN,-8.6,300,4620.0,166573.4,0.6,15.4,WCLD
23,GTLB,-11.9,72,3844.8,170418.2,2.5,53.4,WCLD
24,FROG,-14.9,138,5451.0,175869.2,1.3,39.5,WCLD
25,YEXT,-16.2,900,5220.0,181089.2,0.2,5.8,WCLD
26,BRZE,-18.4,112,4804.8,185894.0,1.6,42.9,WCLD
