Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,IRM,231.4,80,9064.0,9064.0,2.5,113.3,SPX
2,FICO,199.1,4,6921.2,15985.2,44.1,1730.3,SPX
3,VFC,176.1,222,4040.4,20025.6,0.9,18.2,SPX
4,CHTR,166.1,21,7297.5,27323.1,9.1,347.5,QQQ
5,VTR,124.4,181,11240.1,38563.2,1.1,62.1,SPX
6,MMM,123.7,86,11584.2,50147.4,2.3,134.7,SPX
7,CBRE,113.5,83,9553.3,59700.7,2.4,115.1,SPX
8,UHS,112.3,50,11900.0,71600.7,4.0,238.0,SPX
9,FOX,106.4,333,12787.2,84387.9,0.6,38.4,SPX
10,EFX,105.5,29,8905.9,93293.8,6.7,307.1,SPX
11,TRGP,104.9,64,9401.6,102695.4,3.1,146.9,SPX
12,CHRW,103.0,111,11488.5,114183.9,1.8,103.5,SPX
13,FOXA,100.7,285,11799.0,125982.9,0.7,41.4,SPX
14,ISRG,100.4,20,9852.0,135834.9,9.7,492.6,QQQ
15,AMT,97.4,45,10084.5,145919.4,4.4,224.1,SPX
16,TYL,96.5,22,12933.8,158853.2,8.9,587.9,SPX
17,REGN,94.9,8,9477.6,168330.8,22.7,1184.7,QQQ
18,AAPL,94.6,37,8473.0,176803.8,5.3,229.0,QQQ
19,MPWR,94.4,4,3738.8,180542.6,44.5,934.7,SPX
20,MHK,91.2,47,7289.7,187832.3,4.2,155.1,SPX
21,MCO,90.7,25,12192.5,200024.8,7.8,487.7,SPX
22,AFL,88.1,133,14683.2,214708.0,1.5,110.4,SPX
23,PM,85.2,133,16398.9,231106.9,1.5,123.3,SPX
24,PSA,82.4,31,10654.7,241761.6,6.4,343.7,SPX
25,WELL,80.9,100,12070.0,253831.6,2.0,120.7,SPX
26,EXR,80.0,55,9735.0,263566.6,3.6,177.0,SPX
27,BRO,79.5,133,13978.3,277544.9,1.5,105.1,SPX
28,MSI,79.0,31,13702.0,291246.9,6.4,442.0,SPX
29,NEM,78.2,153,8170.2,299417.1,1.3,53.4,SPX
30,ICE,77.2,95,15352.0,314769.1,2.1,161.6,SPX
31,PLD,76.4,74,9457.2,324226.3,2.7,127.8,SPX
32,KIM,76.2,500,11650.0,335876.3,0.4,23.3,SPX
33,REG,76.0,200,14540.0,350416.3,1.0,72.7,SPX
34,AJG,74.0,50,14630.0,365046.3,4.0,292.6,SPX
35,SPGI,72.6,26,13343.2,378389.5,7.5,513.2,SPX
36,DHI,72.1,40,7552.0,385941.5,4.9,188.8,SPX
37,ABBV,70.5,66,12955.8,398897.3,3.0,196.3,SPX
38,TMUS,69.3,60,11922.0,410819.3,3.3,198.7,QQQ
39,WMT,68.9,153,11811.6,422630.9,1.3,77.2,SPX
40,GLW,66.2,250,10450.0,433080.9,0.8,41.8,SPX
41,TJX,64.9,86,10087.8,443168.7,2.3,117.3,SPX
42,IP,63.9,200,9680.0,452848.7,1.0,48.4,SPX
43,CPT,62.6,100,12520.0,465368.7,2.0,125.2,SPX
44,EA,62.1,86,13054.8,478423.5,2.3,151.8,QQQ
45,MO,61.7,285,15333.0,493756.5,0.7,53.8,SPX
46,LMT,61.4,25,14202.5,507959.0,8.0,568.1,SPX
47,IBM,60.2,64,12934.4,520893.4,3.1,202.1,SPX
48,TSLA,59.6,19,4067.9,524961.3,10.3,214.1,QQQ
49,INCY,57.5,142,9329.4,534290.7,1.4,65.7,SPX
50,MAA,56.8,76,12342.4,546633.1,2.6,162.4,SPX
