Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,MRVL,456.9,71,8804.0,8804.0,4.2,124.0,SOXX
2,RMBS,232.5,157,9891.0,18695.0,1.9,63.0,SOXX
3,AVGO,103.3,36,8809.2,27504.2,8.2,244.7,SOXX
4,TSM,41.1,41,9097.9,36602.1,7.2,221.9,SOXX
5,CDNS,39.1,39,12499.5,49101.6,7.6,320.5,SOXX
6,LSCC,26.8,136,7792.8,56894.4,2.2,57.3,SOXX
7,NVDA,14.6,51,7272.6,64167.0,5.8,142.6,SOXX
8,ASX,3.8,1000,10900.0,75067.0,0.3,10.9,SOXX
9,MKSI,3.6,78,9165.0,84232.0,3.8,117.5,SOXX
10,TER,0.0,68,8833.2,93065.2,4.4,129.9,SOXX
11,SNPS,0.0,22,12016.4,105081.6,13.1,546.2,SOXX
12,MU,-0.1,69,7120.8,112202.4,4.3,103.2,SOXX
13,LRCX,-0.8,115,9165.5,121367.9,2.6,79.7,SOXX
14,KLAC,-6.2,13,9747.4,131115.3,22.4,749.8,SOXX
15,QCOM,-7.3,75,12907.5,144022.8,4.0,172.1,SOXX
16,AMAT,-15.3,54,10087.2,154110.0,5.5,186.8,SOXX
17,QRVO,-33.6,115,10223.5,164333.5,2.6,88.9,SOXX
