Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,EGY,304.0,1300,8060.0,8060.0,0.2,6.2,XOP
2,AR,303.2,236,8260.0,16320.0,1.1,35.0,XOP
3,SM,185.3,185,9065.0,25385.0,1.4,49.0,XOP
4,TRGP,183.1,123,14477.1,39862.1,2.1,117.7,XLE
5,REX,153.9,152,8603.2,48465.3,1.7,56.6,XOP
6,FANG,147.2,61,12059.7,60525.0,4.2,197.7,XOP
7,MGY,132.3,371,9460.5,69985.5,0.7,25.5,XOP
8,PR,121.8,520,8528.0,78513.5,0.5,16.4,XOP
9,CRK,106.9,650,7020.0,85533.5,0.4,10.8,XOP
10,RRC,106.4,260,9828.0,95361.5,1.0,37.8,XOP
11,DVN,95.7,260,12896.0,108257.5,1.0,49.6,XOP
12,GPOR,91.2,55,8712.0,116969.5,4.7,158.4,XOP
13,OVV,90.6,216,10756.8,127726.3,1.2,49.8,XOP
14,CNX,88.6,433,10521.9,138248.2,0.6,24.3,XOP
15,NOG,88.4,260,10400.0,148648.2,1.0,40.0,XOP
16,TPL,84.0,15,9153.0,157801.2,16.3,610.2,XOP
17,XOM,81.1,118,14112.8,171914.0,2.2,119.6,XOP
18,VLO,78.1,61,10132.1,182046.1,4.2,166.1,XOP
19,VTLE,76.9,152,7524.0,189570.1,1.7,49.5,XOP
20,SBOW,75.9,162,6075.0,195645.1,1.6,37.5,XOP
21,MRO,74.5,433,11344.6,206989.7,0.6,26.2,XOP
22,CHRD,72.8,72,13003.2,219992.9,3.6,180.6,XOP
23,EOG,70.5,108,14029.2,234022.1,2.4,129.9,XOP
24,MUR,64.6,260,11206.0,245228.1,1.0,43.1,XOP
25,CIVI,61.6,130,9685.0,254913.1,2.0,74.5,XOP
26,WMB,59.1,433,17882.9,272796.0,0.6,41.3,XLE
27,OKE,55.1,185,15281.0,288077.0,1.4,82.6,XLE
28,MTDR,50.1,152,9439.2,297516.2,1.7,62.1,XOP
29,OXY,48.5,216,13694.4,311210.6,1.2,63.4,XOP
30,CTRA,48.3,433,12210.6,323421.2,0.6,28.2,XOP
31,MPC,46.9,49,8805.3,332226.5,5.3,179.7,XOP
32,COP,46.8,113,13752.1,345978.6,2.3,121.7,XOP
33,SWN,46.4,1300,9750.0,355728.6,0.2,7.5,XOP
34,HES,44.2,83,13122.3,368850.9,3.1,158.1,XOP
35,CVX,36.6,92,14968.4,383819.3,2.8,162.7,XOP
36,VTS,34.5,433,10695.1,394514.4,0.6,24.7,XOP
37,KMI,29.2,866,17060.2,411574.6,0.3,19.7,XLE
38,PBF,28.8,144,7416.0,418990.6,1.8,51.5,XOP
39,STR,22.5,520,12220.0,431210.6,0.5,23.5,XOP
40,BKR,21.9,371,12428.5,443639.1,0.7,33.5,XLE
41,HAL,20.8,325,12317.5,455956.6,0.8,37.9,XLE
42,EQT,18.3,216,8899.2,464855.8,1.2,41.2,XOP
43,WKC,17.0,371,9460.5,474316.3,0.7,25.5,XOP
44,DK,15.9,288,8265.6,482581.9,0.9,28.7,XOP
45,DINO,1.4,173,10103.2,492685.1,1.5,58.4,XOP
46,CRGY,1.1,520,6240.0,498925.1,0.5,12.0,XOP
