Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,APP,519.4,54,4438.8,4438.8,3.7,82.2,IGV
2,NTNX,48.9,95,6916.0,11354.8,2.1,72.8,IGV
3,DSGX,26.2,117,11723.4,23078.2,1.7,100.2,IGV
4,IOT,23.6,133,5240.2,28318.4,1.5,39.4,IGV
5,AZPN,9.5,27,5967.0,34285.4,7.4,221.0,IGV
6,APPF,9.4,27,6220.8,40506.2,7.3,230.4,IGV
7,BSY,6.1,166,8847.8,49354.0,1.2,53.3,IGV
8,GWRE,0.1,80,9672.0,59026.0,2.5,120.9,IGV
9,SPSC,-0.0,37,7174.3,66200.3,5.3,193.9,IGV
10,ALTR,-0.1,90,8361.0,74561.3,2.2,92.9,IGV
11,MARA,-0.9,111,2353.2,76914.5,1.8,21.2,IGV
