Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,CRWD,192.9,24,8304.0,8304.0,12.1,346.0,BUG
2,FTNT,157.3,96,9129.6,17433.6,3.1,95.1,BUG
3,ATEN,82.7,750,12750.0,30183.6,0.4,17.0,BUG
4,S,78.5,300,8400.0,38583.6,1.0,28.0,BUG
5,NET,76.8,69,6886.2,45469.8,4.3,99.8,BUG
6,GEN,63.1,500,15450.0,60919.8,0.6,30.9,BUG
7,PANW,56.7,27,10470.6,71390.4,11.1,387.8,BUG
8,CYBR,46.9,27,8734.5,80124.9,11.1,323.5,BUG
9,RPD,24.6,214,9116.4,89241.3,1.4,42.6,BUG
10,OSPN,22.9,428,7746.8,96988.1,0.7,18.1,BUG
11,RDWR,14.7,300,7140.0,104128.1,1.0,23.8,BUG
12,ZS,13.0,46,9503.6,113631.7,6.4,206.6,BUG
13,QLYS,4.3,50,7680.0,121311.7,5.9,153.6,BUG
14,BB,3.0,3000,7800.0,129111.7,0.1,2.6,BUG
15,TENB,-0.0,272,11424.0,140535.7,1.1,42.0,BUG
