Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,TPL,144.8,9,7211.7,7211.7,20.7,801.3,XOP
2,CRK,108.8,500,5350.0,12561.7,0.4,10.7,XOP
3,AR,70.4,222,7237.2,19798.9,0.9,32.6,XOP
4,TRGP,62.0,83,11213.3,31012.2,2.4,135.1,XLE
5,WMB,49.1,285,12255.0,43267.2,0.7,43.0,XLE
6,SBOW,41.2,285,10972.5,54239.7,0.7,38.5,XOP
7,KMI,41.1,666,13453.2,67692.9,0.3,20.2,XLE
8,CNX,29.6,333,8624.7,76317.6,0.6,25.9,XOP
9,CRGY,10.3,666,8191.8,84509.4,0.3,12.3,XOP
10,OKE,6.0,166,14060.2,98569.6,1.2,84.7,XLE
11,EGY,3.1,1000,6800.0,105369.6,0.2,6.8,XOP
12,VTS,3.0,400,10000.0,115369.6,0.5,25.0,XOP
13,MRO,2.3,400,11400.0,126769.6,0.5,28.5,XOP
14,BKR,1.4,285,9832.5,136602.1,0.7,34.5,XLE
15,RRC,1.1,222,7725.6,144327.7,0.9,34.8,XOP
16,WKC,0.4,333,8658.0,152985.7,0.6,26.0,XOP
17,FANG,0.4,47,9597.4,162583.1,4.2,204.2,XOP
18,GPOR,0.1,51,8170.2,170753.3,3.9,160.2,XOP
19,MGY,0.0,400,10520.0,181273.3,0.5,26.3,XOP
20,NOG,-0.2,222,8769.0,190042.3,0.9,39.5,XOP
21,EOG,-0.2,86,11085.4,201127.7,2.3,128.9,XOP
22,STR,-2.4,400,9920.0,211047.7,0.5,24.8,XOP
