Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,KVYO,317.4,180,6750.0,6750.0,1.0,37.5,WCLD
2,IOT,315.5,128,6400.0,13150.0,1.4,50.0,WCLD
3,CWAN,187.2,360,9864.0,23014.0,0.5,27.4,WCLD
4,PYPL,163.5,94,7604.6,30618.6,1.9,80.9,WCLD
5,QTWO,154.6,85,6995.5,37614.1,2.1,82.3,WCLD
6,SMAR,126.8,450,25200.0,62814.1,0.4,56.0,WCLD
7,BOX,119.9,300,9600.0,72414.1,0.6,32.0,WCLD
8,YEXT,105.6,900,6390.0,78804.1,0.2,7.1,WCLD
9,NOW,93.6,8,7374.4,86178.5,20.9,921.8,WCLD
10,S,91.2,200,5280.0,91458.5,0.9,26.4,WCLD
11,PCTY,89.7,45,7744.5,99203.0,4.0,172.1,WCLD
12,AVPT,79.7,600,7260.0,106463.0,0.3,12.1,WCLD
13,SHOP,77.2,85,7029.5,113492.5,2.1,82.7,WCLD
14,DOCN,71.9,112,4849.6,118342.1,1.6,43.3,WCLD
15,DOCU,70.7,94,6796.2,125138.3,1.9,72.3,WCLD
16,ZM,68.9,120,8460.0,133598.3,1.5,70.5,WCLD
17,MNDY,67.7,22,6320.6,139918.9,8.1,287.3,WCLD
18,TWLO,66.5,128,9062.4,148981.3,1.4,70.8,WCLD
19,VEEV,55.8,45,9958.5,158939.8,4.0,221.3,WCLD
20,DBX,53.6,450,11925.0,170864.8,0.4,26.5,WCLD
21,BL,49.0,138,8128.2,178993.0,1.3,58.9,WCLD
22,PAYC,40.2,43,7133.7,186126.7,4.1,165.9,WCLD
23,MDB,34.5,18,4959.0,191085.7,10.0,275.5,WCLD
24,CRM,32.7,31,9079.9,200165.6,5.8,292.9,WCLD
25,WDAY,27.6,34,8313.0,208478.6,5.2,244.5,WCLD
26,SQSP,24.5,1800,83880.0,292358.6,0.1,46.6,WCLD
27,WK,17.0,94,7661.0,300019.6,1.9,81.5,WCLD
28,TOST,16.5,180,5454.0,305473.6,1.0,30.3,WCLD
29,OLO,9.5,1800,9180.0,314653.6,0.1,5.1,WCLD
30,BILL,7.0,100,5780.0,320433.6,1.8,57.8,WCLD
31,GTLB,6.3,105,5806.5,326240.1,1.7,55.3,WCLD
32,SQ,4.7,81,6050.7,332290.8,2.2,74.7,WCLD
33,NET,4.3,60,5448.0,337738.8,3.0,90.8,WCLD
34,AMPL,4.2,600,5400.0,343138.8,0.3,9.0,WCLD
35,PATH,1.9,450,5895.0,349033.8,0.4,13.1,WCLD
36,RNG,1.8,225,7627.5,356661.3,0.8,33.9,WCLD
37,WIX,0.6,31,5375.4,362036.7,5.7,173.4,WCLD
38,TEAM,0.0,31,5942.7,367979.4,5.8,191.7,WCLD
39,NCNO,0.0,200,7320.0,375299.4,0.9,36.6,WCLD
40,DDOG,-0.4,54,6917.4,382216.8,3.3,128.1,WCLD
41,HUBS,-0.4,13,6982.3,389199.1,13.2,537.1,WCLD
42,FSLY,-0.6,600,4380.0,393579.1,0.3,7.3,WCLD
43,TENB,-1.1,180,7686.0,401265.1,1.0,42.7,WCLD
44,ZS,-1.7,35,6650.0,407915.1,5.1,190.0,WCLD
45,ZUO,-5.0,600,5940.0,413855.1,0.3,9.9,WCLD
46,PCOR,-6.9,112,7112.0,420967.1,1.6,63.5,WCLD
47,CRWD,-14.8,19,5891.9,426859.0,9.2,310.1,WCLD
