Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,MPC,144.5,43,9296.6,9296.6,4.6,216.2,XOP
2,VLO,125.3,43,7765.8,17062.4,4.6,180.6,XOP
3,PR,116.0,500,8850.0,25912.4,0.4,17.7,XOP
4,PSX,105.3,55,9388.5,35300.9,3.6,170.7,XOP
5,FANG,104.3,71,14278.1,49579.0,2.8,201.1,XOP
6,PBF,97.9,90,5490.0,55069.0,2.2,61.0,XOP
7,SM,96.7,181,9412.0,64481.0,1.1,52.0,XOP
8,TRGP,90.3,117,13384.8,77865.8,1.7,114.4,XLE
9,WKC,75.3,333,8724.6,86590.4,0.6,26.2,XOP
10,AR,51.3,285,8265.0,94855.4,0.7,29.0,XOP
11,OVV,47.7,222,12099.0,106954.4,0.9,54.5,XOP
12,MTDR,45.9,133,9203.6,116158.0,1.5,69.2,XOP
13,OKE,44.9,200,15840.0,131998.0,1.0,79.2,XLE
14,VTLE,37.5,153,8369.1,140367.1,1.3,54.7,XOP
15,CVI,34.8,153,5706.9,146074.0,1.3,37.3,XOP
16,MGY,33.0,400,10680.0,156754.0,0.5,26.7,XOP
17,GPOR,31.9,50,8040.0,164794.0,4.0,160.8,XOP
18,EGY,31.9,666,4795.2,169589.2,0.3,7.2,XOP
19,SWN,28.2,2000,15000.0,184589.2,0.1,7.5,XOP
20,XOM,26.8,125,14962.5,199551.7,1.6,119.7,XOP
21,PXD,24.3,57,15378.6,214930.3,3.5,269.8,XOP
22,DINO,24.1,117,7359.3,222289.6,1.7,62.9,XOP
23,PARR,17.6,133,5160.4,227450.0,1.5,38.8,XOP
24,CNX,15.9,400,9560.0,237010.0,0.5,23.9,XOP
25,CVX,15.4,95,15266.5,252276.5,2.1,160.7,XOP
26,OXY,14.6,200,13520.0,265796.5,1.0,67.6,XOP
27,DK,12.6,200,6560.0,272356.5,1.0,32.8,XOP
28,HES,11.6,83,12956.3,285312.8,2.4,156.1,XOP
29,BRY,9.2,1000,8600.0,293912.8,0.2,8.6,XOP
30,STR,7.7,400,10120.0,304032.8,0.5,25.3,XOP
31,CTRA,6.0,400,11360.0,315392.8,0.5,28.4,XOP
32,SBOW,6.0,200,6780.0,322172.8,1.0,33.9,XOP
33,MRO,5.9,400,11800.0,333972.8,0.5,29.5,XOP
34,RRC,5.7,285,10003.5,343976.3,0.7,35.1,XOP
35,DVN,5.0,250,13125.0,357101.3,0.8,52.5,XOP
36,WMB,4.4,400,15640.0,372741.3,0.5,39.1,XLE
37,COP,4.2,100,13180.0,385921.3,2.0,131.8,XOP
38,CHRD,3.1,64,11609.6,397530.9,3.1,181.4,XOP
39,HAL,1.8,222,9035.4,406566.3,0.9,40.7,XLE
40,CIVI,1.7,125,9387.5,415953.8,1.6,75.1,XOP
41,CRC,1.5,100,5420.0,421373.8,2.0,54.2,XOP
42,TPL,0.5,13,7763.6,429137.4,15.2,597.2,XOP
43,MUR,0.3,222,10744.8,439882.2,0.9,48.4,XOP
44,VTS,0.3,400,9400.0,449282.2,0.5,23.5,XOP
45,NOG,0.2,285,11628.0,460910.2,0.7,40.8,XOP
46,KMI,0.2,1000,18400.0,479310.2,0.2,18.4,XLE
47,SLB,0.2,200,10860.0,490170.2,1.0,54.3,XLE
48,EOG,0.1,100,13400.0,503570.2,2.0,134.0,XOP
49,TALO,-0.6,500,7050.0,510620.2,0.4,14.1,XOP
50,BKR,-1.5,333,11288.7,521908.9,0.6,33.9,XLE
