Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,AVPT,151.1,599,6469.2,6469.2,0.4,10.8,WCLD
2,CWAN,111.6,266,6543.6,13012.8,0.9,24.6,WCLD
3,SMAR,99.3,184,9144.8,22157.6,1.3,49.7,WCLD
4,QTWO,79.8,79,5917.1,28074.7,3.0,74.9,WCLD
5,MNDY,65.1,21,5531.4,33606.1,11.4,263.4,WCLD
6,WIX,58.7,37,6216.0,39822.1,6.4,168.0,WCLD
7,SQSP,47.1,799,35955.0,75777.1,0.3,45.0,WCLD
8,ADBE,46.6,16,8932.8,84709.9,14.3,558.3,WCLD
9,NOW,27.2,10,8283.0,92992.9,23.4,828.3,WCLD
10,NCNO,22.3,266,9310.0,102302.9,0.9,35.0,WCLD
11,ZS,5.9,38,7577.2,109880.1,6.3,199.4,WCLD
12,OLO,4.0,1199,6594.5,116474.6,0.2,5.5,WCLD
13,S,3.1,239,6046.7,122521.3,1.0,25.3,WCLD
14,BOX,2.0,399,11371.5,133892.8,0.6,28.5,WCLD
15,IOT,1.6,126,5254.2,139147.0,1.9,41.7,WCLD
16,SHOP,0.0,74,5631.4,144778.4,3.2,76.1,WCLD
17,BRZE,0.0,141,6330.9,151109.3,1.7,44.9,WCLD
18,NET,0.0,72,5932.8,157042.1,3.3,82.4,WCLD
19,PYPL,-0.0,99,7098.3,164140.4,2.4,71.7,WCLD
20,RNG,0.0,149,5036.2,169176.6,1.6,33.8,WCLD
21,TWLO,-0.1,114,6931.2,176107.8,2.1,60.8,WCLD
22,DBX,-0.1,342,8310.6,184418.4,0.7,24.3,WCLD
23,OKTA,-0.2,74,7326.0,191744.4,3.2,99.0,WCLD
24,DOCN,-0.9,133,5054.0,196798.4,1.8,38.0,WCLD
25,PCTY,-2.6,42,6568.8,203367.2,5.6,156.4,WCLD
26,DOCU,-3.1,149,8552.6,211919.8,1.6,57.4,WCLD
27,ZM,-3.4,133,9323.3,221243.1,1.8,70.1,WCLD
28,CRM,-4.3,35,9240.0,230483.1,6.7,264.0,WCLD
29,VEEV,-5.3,48,9561.6,240044.7,4.9,199.2,WCLD
30,WK,-7.7,92,7323.2,247367.9,2.6,79.6,WCLD
31,WDAY,-8.2,31,8060.0,255427.9,7.5,260.0,WCLD
