Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,APP,665.5,87,6507.6,6507.6,3.2,74.8,IGV
2,NTNX,240.6,121,7986.0,14493.6,2.3,66.0,IGV
3,PLTR,136.2,280,6440.0,20933.6,1.0,23.0,IGV
4,PCOR,126.6,155,12074.5,33008.1,1.8,77.9,IGV
5,APPF,119.9,37,8595.1,41603.2,7.4,232.3,IGV
6,HUBS,68.5,12,8040.0,49643.2,22.3,670.0,IGV
7,GWRE,42.1,127,14668.5,64311.7,2.2,115.5,IGV
8,MANH,41.6,62,15097.0,79408.7,4.5,243.5,IGV
9,DSGX,32.5,175,15697.5,95106.2,1.6,89.7,IGV
10,VRNS,30.7,215,10277.0,105383.2,1.3,47.8,IGV
11,TENB,25.9,215,10384.5,115767.7,1.3,48.3,IGV
12,ALTR,23.3,121,10236.6,126004.3,2.3,84.6,IGV
13,IOT,16.4,147,4983.3,130987.6,1.9,33.9,IGV
14,DOCU,2.4,140,8330.0,139317.6,2.0,59.5,IGV
15,AZPN,-0.0,56,12073.6,151391.2,5.0,215.6,IGV
