Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,FTNT,131.8,149,11622.0,11622.0,1.6,78.0,BUG
2,VRNS,117.0,171,9661.5,21283.5,1.4,56.5,BUG
3,S,107.3,299,7205.9,28489.4,0.8,24.1,BUG
4,CHKP,105.3,68,13185.2,41674.6,3.5,193.9,BUG
5,NOC,96.1,26,13954.2,55628.8,9.1,536.7,BUG
6,OSPN,86.6,479,7089.2,62718.0,0.5,14.8,BUG
7,RDWR,52.8,342,7660.8,70378.8,0.7,22.4,BUG
8,CYBR,25.2,29,8128.7,78507.5,8.2,280.3,BUG
9,GEN,23.4,479,13172.5,91680.0,0.5,27.5,BUG
10,PANW,15.5,27,9244.8,100924.8,8.7,342.4,BUG
11,NET,6.1,92,7672.8,108597.6,2.6,83.4,BUG
12,ATEN,-0.7,799,11425.7,120023.3,0.3,14.3,BUG
13,RPD,-2.1,184,7212.8,127236.1,1.3,39.2,BUG
