Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,PANW,69.8,20,6536.0,6536.0,9.6,326.8,BUG
2,OSPN,66.2,500,7300.0,13836.0,0.4,14.6,BUG
3,GEN,49.0,400,10440.0,24276.0,0.5,26.1,BUG
4,CHKP,2.0,52,9500.4,33776.4,3.8,182.7,BUG
5,CYBR,1.2,26,6700.2,40476.6,7.5,257.7,BUG
6,TLS,0.2,666,2797.2,43273.8,0.3,4.2,BUG
7,RDWR,0.1,333,6160.5,49434.3,0.6,18.5,BUG
8,VRNS,0.0,125,6062.5,55496.8,1.6,48.5,BUG
9,ATEN,0.0,666,9457.2,64954.0,0.3,14.2,BUG
10,S,-3.6,181,4163.0,69117.0,1.1,23.0,BUG
11,NOC,-10.2,25,12007.5,81124.5,7.7,480.3,BUG
