Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,CRUS,241.1,56,7442.4,7442.4,6.0,132.9,SP400
2,HALO,216.5,178,9825.6,17268.0,1.9,55.2,SP400
3,UTHR,215.2,36,11890.8,29158.8,9.4,330.3,SP400
4,COKE,210.9,8,10075.2,39234.0,40.2,1259.4,SP400
5,RUN,209.2,226,4045.4,43279.4,1.5,17.9,SP400
6,OLLI,180.8,109,10017.1,53296.5,3.1,91.9,SP400
7,SFM,170.0,89,8570.7,61867.2,3.8,96.3,SP400
8,CVLT,167.1,53,8024.2,69891.4,6.3,151.4,SP400
9,GMED,165.2,170,12444.0,82335.4,2.0,73.2,SP400
10,THC,162.9,62,9306.2,91641.6,5.4,150.1,SP400
11,BURL,160.0,38,9568.4,101210.0,8.8,251.8,SP400
12,NEOG,142.1,425,7140.0,108350.0,0.8,16.8,SP400
13,VMI,116.3,40,11220.0,119570.0,8.3,280.5,SP400
14,HR,107.8,850,15215.0,134785.0,0.4,17.9,SP400
15,JLL,103.0,38,9051.6,143836.6,8.8,238.2,SP400
16,JEF,100.9,200,11040.0,154876.6,1.7,55.2,SP400
17,PLNT,96.2,136,10744.0,165620.6,2.5,79.0,SP400
18,NYT,95.1,242,13068.0,178688.6,1.4,54.0,SP400
19,IRT,88.2,680,13396.0,192084.6,0.5,19.7,SP400
20,MUSA,87.4,23,11750.7,203835.3,14.5,510.9,SP400
21,CALX,85.3,212,7971.2,211806.5,1.6,37.6,SP400
22,EXPO,84.6,109,11346.9,223153.4,3.1,104.1,SP400
23,CASY,83.9,35,13118.0,236271.4,9.6,374.8,SP400
24,EVR,80.7,38,8857.8,245129.2,8.8,233.1,SP400
25,NARI,80.5,125,6087.5,251216.7,2.7,48.7,SP400
26,COHR,80.3,80,5064.0,256280.7,4.2,63.3,SP400
27,LII,78.2,15,8440.5,264721.2,21.6,562.7,SP400
28,ADC,77.1,242,17448.2,282169.4,1.4,72.1,SP400
29,GDDY,71.0,89,14017.5,296186.9,3.8,157.5,SP400
30,OHI,70.1,425,16150.0,312336.9,0.8,38.0,SP400
31,HRB,68.5,261,14929.2,327266.1,1.3,57.2,SP400
32,SRCL,67.6,850,49980.0,377246.1,0.4,58.8,SP400
33,DTM,66.4,200,14680.0,391926.1,1.7,73.4,SP400
34,COLB,64.6,309,7168.8,399094.9,1.1,23.2,SP400
35,NSA,64.3,261,11275.2,410370.1,1.3,43.2,SP400
36,CDP,62.4,566,16244.2,426614.3,0.6,28.7,SP400
37,SHC,61.1,566,8263.6,434877.9,0.6,14.6,SP400
38,CLH,59.9,48,11179.2,446057.1,7.0,232.9,SP400
39,CACI,59.7,33,15259.2,461316.3,10.1,462.4,SP400
40,FLR,59.0,170,8262.0,469578.3,2.0,48.6,SP400
41,KBH,55.8,97,7779.4,477357.7,3.5,80.2,SP400
42,SBRA,55.2,850,14195.0,491552.7,0.4,16.7,SP400
43,BJ,53.7,188,15716.8,507269.5,1.8,83.6,SP400
44,KRG,53.4,566,13810.4,521079.9,0.6,24.4,SP400
45,MTG,50.2,566,13470.8,534550.7,0.6,23.8,SP400
46,JWN,44.7,377,8369.4,542920.1,0.9,22.2,SP400
47,CNO,44.6,340,10778.0,553698.1,1.0,31.7,SP400
48,FYBR,43.0,309,8652.0,562350.1,1.1,28.0,SP400
49,TKO,42.4,106,12476.2,574826.3,3.2,117.7,SP400
50,ORA,42.0,147,10657.5,585483.8,2.3,72.5,SP400
