Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,GTLS,514.5,36,7617.6,7617.6,8.2,211.6,SP400
2,NARI,462.0,142,11317.4,18935.0,2.1,79.7,SP400
3,KD,461.3,230,8740.0,27675.0,1.3,38.0,SP400
4,RMBS,195.6,125,7700.0,35375.0,2.4,61.6,SP400
5,WSM,191.7,55,11627.0,47002.0,5.4,211.4,SP400
6,IBKR,168.3,40,8696.0,55698.0,7.5,217.4,SP400
7,CIEN,161.3,66,5748.6,61446.6,4.5,87.1,SP400
8,GME,157.0,200,5380.0,66826.6,1.5,26.9,SP400
9,PEN,142.7,33,8811.0,75637.6,9.0,267.0,SP400
10,AR,140.5,230,8579.0,84216.6,1.3,37.3,SP400
11,GDDY,139.2,63,13393.8,97610.4,4.7,212.6,SP400
12,LITE,138.3,54,4595.4,102205.8,5.5,85.1,SP400
13,FHN,131.6,500,10950.0,113155.8,0.6,21.9,SP400
14,PLNT,128.6,111,12010.2,125166.0,2.7,108.2,SP400
15,WH,126.7,150,15750.0,140916.0,2.0,105.0,SP400
16,SLM,123.3,375,10462.5,151378.5,0.8,27.9,SP400
17,PSTG,122.7,107,7254.6,158633.1,2.8,67.8,SP400
18,DOCS,119.9,157,9278.7,167911.8,1.9,59.1,SP400
19,RH,116.9,20,8382.0,176293.8,15.0,419.1,SP400
20,NBIX,116.4,85,12903.0,189196.8,3.5,151.8,SP400
21,GMED,106.0,150,13905.0,203101.8,2.0,92.7,SP400
22,MASI,104.9,56,9755.2,212857.0,5.3,174.2,SP400
23,DTM,102.1,90,9099.0,221956.0,3.3,101.1,SP400
24,DBX,98.9,500,16100.0,238056.0,0.6,32.2,SP400
25,IART,97.0,333,8691.3,246747.3,0.9,26.1,SP400
26,CNM,90.4,214,12069.6,258816.9,1.4,56.4,SP400
27,RRC,89.0,272,10064.0,268880.9,1.1,37.0,SP400
28,UNM,88.0,250,19050.0,287930.9,1.2,76.2,SP400
29,EXLS,84.0,272,13681.6,301612.5,1.1,50.3,SP400
30,HQY,83.8,96,10598.4,312210.9,3.1,110.4,SP400
31,ALTM,78.6,3000,17100.0,329310.9,0.1,5.7,SP400
32,UGI,77.7,500,15350.0,344660.9,0.6,30.7,SP400
33,BRBR,77.5,157,12136.1,356797.0,1.9,77.3,SP400
34,SFM,76.9,61,9656.3,366453.3,4.9,158.3,SP400
35,MTSI,76.9,51,6742.2,373195.5,5.8,132.2,SP400
36,JEF,76.4,120,9228.0,382423.5,2.5,76.9,SP400
37,LOPE,74.3,85,14926.0,397349.5,3.5,175.6,SP400
38,ONB,72.9,500,11950.0,409299.5,0.6,23.9,SP400
39,EXEL,72.1,230,7636.0,416935.5,1.3,33.2,SP400
40,TKO,71.8,66,10243.2,427178.7,4.5,155.2,SP400
41,SEIC,66.8,176,15241.6,442420.3,1.7,86.6,SP400
42,GATX,58.6,78,12909.0,455329.3,3.8,165.5,SP400
43,EQH,57.5,272,14796.8,470126.1,1.1,54.4,SP400
44,PNFP,54.3,90,11232.0,481358.1,3.3,124.8,SP400
45,HTZ,54.2,1500,6150.0,487508.1,0.2,4.1,SP400
46,WTFC,53.9,76,9940.8,497448.9,3.9,130.8,SP400
47,WBS,52.9,187,11257.4,508706.3,1.6,60.2,SP400
48,CFR,52.3,88,12267.2,520973.5,3.4,139.4,SP400
49,PCTY,50.6,50,10275.0,531248.5,5.9,205.5,SP400
50,BYD,47.1,200,15340.0,546588.5,1.5,76.7,SP400
