Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,NVDA,936.4,6,5280.6,5280.6,40.2,880.1,QQQ
2,DELL,376.1,50,6635.0,11915.6,5.2,132.7,SPX
3,META,346.7,17,8964.1,20879.7,14.5,527.3,QQQ
4,CEG,294.4,37,7144.7,28024.4,7.0,193.1,QQQ
5,GE,249.0,55,8596.5,36620.9,4.7,156.3,SPX
6,DASH,215.0,63,8794.8,45415.7,4.1,139.6,QQQ
7,ASML,212.9,8,7836.0,53251.7,28.9,979.5,QQQ
8,AMD,208.3,27,4600.8,57852.5,9.5,170.4,QQQ
9,CTLT,207.1,520,29536.0,87388.5,0.5,56.8,SPX
10,TPR,204.5,216,9266.4,96654.9,1.2,42.9,SPX
11,AMAT,189.9,44,9147.6,105802.5,5.8,207.9,QQQ
12,URI,188.3,15,10603.5,116406.0,16.7,706.9,SPX
13,BLDR,187.5,41,8368.1,124774.1,6.2,204.1,SPX
14,ETN,183.2,44,14542.0,139316.1,5.9,330.5,SPX
15,RL,179.9,61,10485.9,149802.0,4.2,171.9,SPX
16,LLY,171.3,14,10978.8,160780.8,18.4,784.2,SPX
17,CAT,170.0,37,14034.1,174814.9,7.0,379.3,SPX
18,ALGN,166.3,27,8575.2,183390.1,9.5,317.6,SPX
19,NFLX,165.9,18,11451.6,194841.7,14.4,636.2,QQQ
20,LRCX,164.0,9,8717.4,203559.1,27.6,968.6,QQQ
21,UBER,161.6,113,8723.6,212282.7,2.3,77.2,SPX
22,CRWD,159.7,23,7256.5,219539.2,11.0,315.5,QQQ
23,HUBB,157.1,29,12095.9,231635.1,8.8,417.1,SPX
24,WDC,153.6,100,7310.0,238945.1,2.6,73.1,SPX
25,MPC,152.6,56,12269.6,251214.7,4.6,219.1,SPX
26,EW,150.2,130,12051.0,263265.7,2.0,92.7,SPX
27,NRG,150.1,130,9464.0,272729.7,2.0,72.8,SPX
28,AXP,145.8,70,15575.0,288304.7,3.7,222.5,SPX
29,TRMB,144.3,200,12300.0,300604.7,1.3,61.5,SPX
30,HIG,142.0,200,20640.0,321244.7,1.3,103.2,SPX
31,DVA,141.4,83,11088.8,332333.5,3.1,133.6,SPX
32,MHK,140.6,83,10159.2,342492.7,3.1,122.4,SPX
33,IR,139.4,162,15357.6,357850.3,1.6,94.8,SPX
34,ANET,137.9,25,7440.0,365290.3,10.4,297.6,SPX
35,TT,137.1,49,14930.3,380220.6,5.3,304.7,SPX
36,AVGO,137.0,5,6697.0,386917.6,51.0,1339.4,QQQ
37,PGR,136.4,83,17513.0,404430.6,3.1,211.0,SPX
38,HWM,134.0,200,13420.0,417850.6,1.3,67.1,SPX
39,MU,133.2,48,5932.8,423783.4,5.4,123.6,QQQ
40,AXON,132.8,42,13015.8,436799.2,6.1,309.9,SPX
41,VLO,132.0,59,10820.6,447619.8,4.4,183.4,SPX
42,MLM,131.8,25,15485.0,463104.8,10.3,619.4,SPX
43,PCAR,130.0,123,15030.6,478135.4,2.1,122.2,QQQ
44,DIS,128.5,108,12787.2,490922.6,2.4,118.4,SPX
45,CMG,127.3,4,11621.6,502544.2,61.9,2905.4,SPX
46,HCA,127.2,50,16440.0,518984.2,5.2,328.8,SPX
47,GM,123.6,260,11492.0,530476.2,1.0,44.2,SPX
48,PH,119.7,29,16434.3,546910.5,8.9,566.7,SPX
49,KLAC,119.1,13,8876.4,555786.9,20.0,682.8,QQQ
50,GWW,118.6,14,14207.2,569994.1,17.4,1014.8,SPX
