Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,CRK,230.2,599,6469.2,6469.2,0.4,10.8,XOP
2,AR,191.7,218,7063.2,13532.4,1.1,32.4,XOP
3,TPL,109.4,8,6038.4,19570.8,27.7,754.8,XOP
4,SBOW,83.1,299,11212.5,30783.3,0.8,37.5,XOP
5,CNX,71.1,399,9655.8,40439.1,0.6,24.2,XOP
6,EGY,68.4,1199,7553.7,47992.8,0.2,6.3,XOP
7,TRGP,68.1,104,13010.4,61003.2,2.3,125.1,XLE
8,WMB,61.3,342,14398.2,75401.4,0.7,42.1,XLE
9,KMI,49.5,799,15740.3,91141.7,0.3,19.7,XLE
10,GPOR,16.8,58,8821.8,99963.5,4.1,152.1,XOP
11,MRO,16.3,342,9507.6,109471.1,0.7,27.8,XOP
12,SM,16.1,184,8850.4,118321.5,1.3,48.1,XOP
13,CRGY,14.9,799,9268.4,127589.9,0.3,11.6,XOP
14,OKE,14.4,184,14701.6,142291.5,1.3,79.9,XLE
15,VTS,13.2,399,9256.8,151548.3,0.6,23.2,XOP
16,MGY,11.2,399,9935.1,161483.4,0.6,24.9,XOP
17,FANG,6.3,59,11263.1,172746.5,4.0,190.9,XOP
18,BKR,5.6,342,11251.8,183998.3,0.7,32.9,XLE
19,WKC,1.4,479,12214.5,196212.8,0.5,25.5,XOP
20,CLNE,-0.3,1199,3357.2,199570.0,0.2,2.8,XOP
