Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,TSLA,469.1,16,5785.6,5785.6,20.3,361.6,QQQ
2,TPR,419.4,117,9406.8,15192.4,2.9,80.4,SPX
3,UAL,375.6,79,8611.0,23803.4,4.3,109.0,SPX
4,MRVL,308.7,53,5861.8,29665.2,6.3,110.6,QQQ
5,AAL,258.3,566,9735.2,39400.4,0.6,17.2,SPX
6,TEAM,244.1,27,8486.1,47886.5,12.2,314.3,QQQ
7,LULU,238.8,28,11146.8,59033.3,12.0,398.1,QQQ
8,EQT,190.4,200,10220.0,69253.3,1.7,51.1,SPX
9,AXON,187.7,18,12225.6,81478.9,17.9,679.2,SPX
10,JBL,145.3,70,11578.0,93056.9,4.8,165.4,SPX
11,DFS,133.3,62,12387.6,105444.5,5.4,199.8,SPX
12,NFLX,125.1,11,11152.9,116597.4,30.5,1013.9,QQQ
13,RL,119.1,36,9684.0,126281.4,9.2,269.0,SPX
14,CRWD,117.5,22,9275.2,135556.6,15.0,421.6,QQQ
15,FFIV,112.2,44,13490.4,149047.0,7.7,306.6,SPX
16,WBD,110.9,850,8670.0,157717.0,0.4,10.2,QQQ
17,CCL,110.0,377,10103.6,167820.6,0.9,26.8,SPX
18,FOX,107.3,340,17034.0,184854.6,1.0,50.1,SPX
19,AMZN,107.0,59,13516.9,198371.5,5.7,229.1,QQQ
20,AVGO,106.9,30,6747.0,205118.5,11.0,224.9,QQQ
21,RCL,101.0,40,10576.0,215694.5,8.5,264.4,SPX
22,C,99.6,170,13889.0,229583.5,2.0,81.7,SPX
23,DXCM,98.4,125,11012.5,240596.0,2.7,88.1,QQQ
24,SYF,98.3,170,11475.0,252071.0,2.0,67.5,SPX
25,BBWI,96.2,261,9369.9,261440.9,1.3,35.9,SPX
26,COF,89.1,68,13817.6,275258.5,5.0,203.2,SPX
27,FTNT,88.3,121,13031.7,288290.2,2.8,107.7,QQQ
28,FOXA,84.8,309,16315.2,304605.4,1.1,52.8,SPX
29,DAL,84.2,154,10487.4,315092.8,2.2,68.1,SPX
30,WFC,83.6,212,17108.4,332201.2,1.6,80.7,SPX
31,LYV,82.0,117,17351.1,349552.3,2.9,148.3,SPX
32,VFC,77.7,283,6763.7,356316.0,1.2,23.9,SPX
33,EPAM,75.9,50,13020.0,369336.0,6.7,260.4,SPX
34,DASH,75.6,75,14662.5,383998.5,4.5,195.5,QQQ
35,GRMN,74.9,80,17416.0,401414.5,4.2,217.7,SPX
36,WMT,74.9,200,20240.0,421654.5,1.7,101.2,SPX
37,GOOGL,72.5,59,10932.7,432587.2,5.7,185.3,QQQ
38,GOOG,72.3,60,11226.0,443813.2,5.6,187.1,QQQ
39,ETR,70.5,170,14008.0,457821.2,2.0,82.4,SPX
40,RJF,69.3,82,13726.8,471548.0,4.1,167.4,SPX
41,DRI,68.7,89,17550.8,489098.8,3.8,197.2,SPX
42,JPM,68.4,70,19306.0,508404.8,4.8,275.8,SPX
43,GS,67.9,24,15741.6,524146.4,14.1,655.9,SPX
44,V,65.0,68,23664.0,547810.4,5.0,348.0,SPX
45,PODD,63.6,45,12739.5,560549.9,7.4,283.1,SPX
46,TRMB,63.0,226,16814.4,577364.3,1.5,74.4,SPX
47,TTWO,62.7,60,12528.0,589892.3,5.6,208.8,QQQ
48,TRGP,61.0,53,10674.2,600566.5,6.3,201.4,SPX
49,HWM,60.7,106,13536.2,614102.7,3.2,127.7,SPX
50,BKR,60.5,226,10441.2,624543.9,1.5,46.2,QQQ
