Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VST,1229.7,23,2279.3,2279.3,5.1,99.1,SP400
2,EME,325.9,13,5053.1,7332.4,9.1,388.7,SP400
3,AR,322.4,119,4236.4,11568.8,1.0,35.6,SP400
4,MTZ,265.6,34,3814.8,15383.6,3.5,112.2,SP400
5,AA,243.6,74,3278.2,18661.8,1.6,44.3,SP400
6,SFM,237.5,70,5530.0,24191.8,1.7,79.0,SP400
7,SWAV,234.7,149,49885.2,74077.0,0.8,334.8,SP400
8,KEX,233.8,54,6706.8,80783.8,2.2,124.2,SP400
9,MPW,204.7,299,1614.6,82398.4,0.4,5.4,SP400
10,THC,199.1,37,5002.4,87400.8,3.2,135.2,SP400
11,CNM,186.3,85,4896.0,92296.8,1.4,57.6,SP400
12,ETRN,184.8,299,4275.7,96572.5,0.4,14.3,SP400
13,WSM,177.5,10,2932.0,99504.5,11.4,293.2,SP400
14,LNTH,148.3,49,4008.2,103512.7,2.4,81.8,SP400
15,FIX,145.2,9,2945.7,106458.4,12.3,327.3,SP400
16,PPC,145.1,133,4774.7,111233.1,0.9,35.9,SP400
17,CBT,136.5,63,6444.9,117678.0,1.9,102.3,SP400
18,NVT,129.1,46,3744.4,121422.4,2.6,81.4,SP400
19,PSTG,128.7,57,3437.1,124859.5,2.1,60.3,SP400
20,MDU,115.9,299,7534.8,132394.3,0.4,25.2,SP400
21,IBKR,113.7,52,6536.4,138930.7,2.3,125.7,SP400
22,WWD,113.4,44,8206.0,147136.7,2.7,186.5,SP400
23,WING,109.3,11,4054.6,151191.3,10.0,368.6,SP400
24,CSL,107.0,14,5856.2,157047.5,8.1,418.3,SP400
25,RRC,106.6,109,4022.1,161069.6,1.1,36.9,SP400
26,CROX,103.2,23,3578.8,164648.4,5.2,155.6,SP400
27,TTEK,101.6,25,5237.5,169885.9,4.7,209.5,SP400
28,SNX,101.1,70,9156.0,179041.9,1.7,130.8,SP400
29,SWX,100.4,70,5432.0,184473.9,1.7,77.6,SP400
30,WFRD,98.5,30,3609.0,188082.9,3.9,120.3,SP400
31,CELH,97.2,23,1840.0,189922.9,5.2,80.0,SP400
32,GDDY,96.8,44,6142.4,196065.3,2.7,139.6,SP400
33,DTM,95.6,133,8924.3,204989.6,0.9,67.1,SP400
34,TXRH,95.4,34,5871.8,210861.4,3.5,172.7,SP400
35,ONTO,94.3,13,2817.1,213678.5,9.2,216.7,SP400
36,CNX,90.5,239,6285.7,219964.2,0.5,26.3,SP400
37,CW,85.3,26,7352.8,227317.0,4.6,282.8,SP400
38,FLS,82.7,171,8498.7,235815.7,0.7,49.7,SP400
39,KBR,82.6,133,8738.1,244553.8,0.9,65.7,SP400
40,GTLS,82.5,21,3297.0,247850.8,5.5,157.0,SP400
41,EQH,82.4,171,7096.5,254947.3,0.7,41.5,SP400
42,RGA,81.5,29,6084.2,261031.5,4.0,209.8,SP400
43,TKO,81.0,47,5127.7,266159.2,2.5,109.1,SP400
44,UTHR,80.9,21,5777.1,271936.3,5.7,275.1,SP400
45,CLH,80.2,30,6498.0,278434.3,3.9,216.6,SP400
46,AVNT,79.1,133,5945.1,284379.4,0.9,44.7,SP400
47,CR,78.7,39,5814.9,290194.3,3.0,149.1,SP400
48,AIRC,76.7,1199,46521.2,336715.5,0.1,38.8,SP400
49,WSO,75.4,13,6173.7,342889.2,9.2,474.9,SP400
50,EHC,73.2,92,7948.8,350838.0,1.3,86.4,SP400
