Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,NET,205.5,59,6767.3,6767.3,4.0,114.7,BUG
2,ATEN,187.1,599,10961.7,17729.0,0.4,18.3,BUG
3,CRWD,177.2,17,6103.0,23832.0,13.6,359.0,BUG
4,FTNT,125.6,92,8970.0,32802.0,2.6,97.5,BUG
5,BB,81.1,1199,4436.3,37238.3,0.2,3.7,BUG
6,OSPN,68.1,342,6532.2,43770.5,0.7,19.1,BUG
7,CYBR,61.3,23,7808.5,51579.0,10.2,339.5,BUG
8,QLYS,54.5,70,9954.0,61533.0,3.4,142.2,BUG
9,RPD,30.5,184,7286.4,68819.4,1.3,39.6,BUG
10,PANW,29.8,42,7694.4,76513.8,5.7,183.2,BUG
11,OKTA,4.5,85,6868.0,83381.8,2.8,80.8,BUG
12,TLS,0.0,1199,4196.5,87578.3,0.2,3.5,BUG
