Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,KVYO,153.9,216,7344.0,7344.0,1.2,34.0,WCLD
2,CWAN,117.6,433,10954.9,18298.9,0.6,25.3,WCLD
3,AVPT,107.6,866,10305.4,28604.3,0.3,11.9,WCLD
4,SMAR,97.3,152,7812.8,36417.1,1.7,51.4,WCLD
5,QTWO,86.7,123,10036.8,46453.9,2.1,81.6,WCLD
6,NOW,61.3,11,10311.4,56765.3,22.3,937.4,WCLD
7,BOX,54.8,288,9504.0,66269.3,0.9,33.0,WCLD
8,SHOP,46.3,104,8184.8,74454.1,2.5,78.7,WCLD
9,IOT,44.6,113,5582.2,80036.3,2.3,49.4,WCLD
10,S,39.5,236,5758.4,85794.7,1.1,24.4,WCLD
11,PYPL,24.9,123,9446.4,95241.1,2.1,76.8,WCLD
12,OLO,22.1,1300,6760.0,102001.1,0.2,5.2,WCLD
13,MNDY,20.6,29,8125.8,110126.9,8.8,280.2,WCLD
14,SQSP,13.4,1300,60320.0,170446.9,0.2,46.4,WCLD
15,YEXT,8.2,1300,8580.0,179026.9,0.2,6.6,WCLD
16,NET,7.7,96,7910.4,186937.3,2.7,82.4,WCLD
17,DBX,7.3,433,10695.1,197632.4,0.6,24.7,WCLD
18,VEEV,6.8,44,9455.6,207088.0,5.8,214.9,WCLD
19,WDAY,5.6,34,8442.2,215530.2,7.5,248.3,WCLD
20,ZM,3.6,162,10935.0,226465.2,1.6,67.5,WCLD
21,TWLO,3.2,144,9100.8,235566.0,1.8,63.2,WCLD
22,PCTY,2.2,54,8780.4,244346.4,4.8,162.6,WCLD
23,PAYC,0.9,59,10041.8,254388.2,4.4,170.2,WCLD
24,DOCU,0.2,152,8816.0,263204.2,1.7,58.0,WCLD
25,DOCN,0.1,162,6998.4,270202.6,1.6,43.2,WCLD
26,GTLB,-0.0,104,5408.0,275610.6,2.5,52.0,WCLD
27,BL,-0.0,236,12272.0,287882.6,1.1,52.0,WCLD
28,TOST,0.0,288,7977.6,295860.2,0.9,27.7,WCLD
29,WIX,0.0,50,8030.0,303890.2,5.1,160.6,WCLD
30,CRM,-0.0,37,9871.6,313761.8,6.9,266.8,WCLD
31,BILL,-0.3,92,4995.6,318757.4,2.8,54.3,WCLD
32,WK,-0.4,113,8949.6,327707.0,2.3,79.2,WCLD
33,AMPL,-0.8,866,7880.6,335587.6,0.3,9.1,WCLD
34,MDB,-0.8,22,6127.0,341714.6,11.7,278.5,WCLD
35,SQ,-1.1,113,7627.5,349342.1,2.3,67.5,WCLD
