Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,FSLR,487.6,20,5178.0,5178.0,15.4,258.9,SPX
2,MRNA,293.8,37,4935.8,10113.8,8.5,133.4,QQQ
3,MU,250.8,55,7672.5,17786.3,5.8,139.5,QQQ
4,NRG,233.9,96,7680.0,25466.3,3.3,80.0,SPX
5,DELL,208.3,29,4207.9,29674.2,10.7,145.1,SPX
6,CEG,202.9,30,6543.0,36217.2,10.6,218.1,QQQ
7,TER,183.0,68,10091.2,46308.4,4.7,148.4,SPX
8,NVDA,176.3,54,6836.4,53144.8,5.9,126.6,QQQ
9,NEE,166.5,160,11648.0,64792.8,2.0,72.8,SPX
10,GE,137.8,72,11822.4,76615.2,4.4,164.2,SPX
11,NEM,130.1,290,12267.0,88882.2,1.1,42.3,SPX
12,WDC,128.8,128,9702.4,98584.6,2.5,75.8,SPX
13,QCOM,128.6,45,9562.5,108147.1,7.1,212.5,QQQ
14,MMM,125.5,160,16384.0,124531.1,2.0,102.4,SPX
15,GOOG,120.6,100,18030.0,142561.1,3.2,180.3,QQQ
16,GOOGL,120.2,100,17960.0,160521.1,3.2,179.6,QQQ
17,APH,115.3,200,13740.0,174261.1,1.6,68.7,SPX
18,NTAP,110.0,114,14546.4,188807.5,2.8,127.6,SPX
19,AZN,104.0,320,25248.0,214055.5,1.0,78.9,QQQ
20,FCX,103.3,188,9324.8,223380.3,1.7,49.6,SPX
21,AES,102.4,457,8454.5,231834.8,0.7,18.5,SPX
22,HWM,99.8,177,14177.7,246012.5,1.8,80.1,SPX
23,RCL,91.7,84,12692.4,258704.9,3.8,151.1,SPX
24,GNRC,91.3,59,8083.0,266787.9,5.4,137.0,SPX
25,IFF,91.2,188,18048.0,284835.9,1.7,96.0,SPX
26,PEG,85.0,246,17958.0,302793.9,1.3,73.0,SPX
27,CMG,84.8,4,12842.0,315635.9,77.4,3210.5,SPX
28,DAL,84.2,246,12152.4,327788.3,1.3,49.4,SPX
29,WAB,82.1,110,17710.0,345498.3,2.9,161.0,SPX
30,GRMN,75.4,133,21466.2,366964.5,2.4,161.4,SPX
31,GS,72.5,40,18008.0,384972.5,8.0,450.2,SPX
32,DPZ,72.4,29,15132.2,400104.7,10.7,521.8,SPX
33,ADI,72.1,61,14097.1,414201.8,5.2,231.1,QQQ
34,IP,70.8,266,12262.6,426464.4,1.2,46.1,SPX
35,RTX,69.9,228,24076.8,450541.2,1.4,105.6,SPX
36,TRGP,68.1,139,17388.9,467930.1,2.3,125.1,SPX
37,TT,67.9,38,12695.8,480625.9,8.4,334.1,SPX
38,SO,67.8,266,20881.0,501506.9,1.2,78.5,SPX
39,TXN,64.9,82,16031.0,517537.9,3.9,195.5,QQQ
40,JCI,63.2,213,14526.6,532064.5,1.5,68.2,SPX
41,PWR,63.0,39,10686.0,542750.5,8.1,274.0,SPX
42,WMB,61.3,457,19239.7,561990.2,0.7,42.1,SPX
43,UAL,61.2,188,9061.6,571051.8,1.7,48.2,SPX
44,FOX,61.1,640,20544.0,591595.8,0.5,32.1,SPX
45,BSX,60.5,320,24864.0,616459.8,1.0,77.7,SPX
46,HAS,60.2,200,12460.0,628919.8,1.6,62.3,SPX
47,ACGL,59.6,168,17119.2,646039.0,1.9,101.9,SPX
48,LDOS,58.2,145,21257.0,667296.0,2.2,146.6,SPX
49,KDP,53.9,640,22016.0,689312.0,0.5,34.4,QQQ
50,ESS,52.4,62,17248.4,706560.4,5.1,278.2,SPX
