Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,BB,428.6,1300,5720.0,5720.0,0.2,4.4,BUG
2,NET,250.1,52,7196.8,12916.8,5.0,138.4,BUG
3,ATEN,176.5,520,10192.0,23108.8,0.5,19.6,BUG
4,CRWD,111.6,17,6767.7,29876.5,15.1,398.1,BUG
5,CYBR,95.0,25,9275.0,39151.5,10.2,371.0,BUG
6,OSPN,93.6,371,7123.2,46274.7,0.7,19.2,BUG
7,FTNT,90.5,96,9686.4,55961.1,2.7,100.9,BUG
8,OKTA,61.8,92,8666.4,64627.5,2.8,94.2,BUG
9,QLYS,16.0,68,9479.2,74106.7,3.8,139.4,BUG
10,ZS,4.2,40,8104.0,82210.7,6.4,202.6,BUG
11,PANW,1.1,43,7929.2,90139.9,6.0,184.4,BUG
12,TENB,0.1,185,7973.5,98113.4,1.4,43.1,BUG
13,CHKP,-0.1,46,10028.0,108141.4,5.6,218.0,BUG
