Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,IRM,233.6,95,10402.5,10402.5,2.1,109.5,SPX
2,VFC,203.0,250,4425.0,14827.5,0.8,17.7,SPX
3,FICO,178.4,4,6936.0,21763.5,43.4,1734.0,SPX
4,CHTR,145.0,20,6548.0,28311.5,9.6,327.4,QQQ
5,CBRE,131.1,100,11360.0,39671.5,2.0,113.6,SPX
6,MMM,127.9,95,12217.0,51888.5,2.1,128.6,SPX
7,VTR,125.7,222,13963.8,65852.3,0.9,62.9,SPX
8,UHS,119.6,48,10996.8,76849.1,4.1,229.1,SPX
9,TRGP,118.4,66,9688.8,86537.9,3.0,146.8,SPX
10,EFX,110.4,32,9347.2,95885.1,6.1,292.1,SPX
11,FOX,106.5,400,14960.0,110845.1,0.5,37.4,SPX
12,FOXA,102.4,400,16120.0,126965.1,0.5,40.3,SPX
13,MHK,101.4,52,7690.8,134655.9,3.8,147.9,SPX
14,AFL,98.3,133,14483.7,149139.6,1.5,108.9,SPX
15,AMT,95.5,47,11101.4,160241.0,4.2,236.2,SPX
16,PM,94.6,142,17863.6,178104.6,1.4,125.8,SPX
17,TYL,94.3,25,14530.0,192634.6,8.0,581.2,SPX
18,ISRG,94.2,23,10851.4,203486.0,8.5,471.8,QQQ
19,CHRW,93.5,117,11793.6,215279.6,1.7,100.8,SPX
20,NEM,90.0,166,8349.8,223629.4,1.2,50.3,SPX
21,MCO,88.0,30,14262.0,237891.4,6.5,475.4,SPX
22,DHI,87.4,46,8560.6,246452.0,4.3,186.1,SPX
23,PSA,86.7,34,11750.4,258202.4,5.8,345.6,SPX
24,REGN,85.6,9,10183.5,268385.9,21.7,1131.5,QQQ
25,KIM,84.7,666,15318.0,283703.9,0.3,23.0,SPX
26,WELL,84.1,111,13830.6,297534.5,1.8,124.6,SPX
27,ICE,83.7,111,17815.5,315350.0,1.8,160.5,SPX
28,REG,83.6,222,16117.2,331467.2,0.9,72.6,SPX
29,ABBV,81.6,71,13731.4,345198.6,2.8,193.4,SPX
30,MSI,80.8,35,15102.5,360301.1,5.7,431.5,SPX
31,BRO,78.1,153,15896.7,376197.8,1.3,103.9,SPX
32,PLD,75.8,83,10557.6,386755.4,2.4,127.2,SPX
33,EXR,75.4,62,10763.2,397518.6,3.2,173.6,SPX
34,IBM,75.3,68,13647.6,411166.2,2.9,200.7,SPX
35,LMT,74.6,28,15864.8,427031.0,6.9,566.6,SPX
36,SPGI,74.1,32,16339.2,443370.2,6.2,510.6,SPX
37,AAPL,72.8,47,10377.6,453747.8,4.2,220.8,QQQ
38,AJG,72.4,57,16769.4,470517.2,3.5,294.2,SPX
39,AON,71.5,46,16008.0,486525.2,4.3,348.0,SPX
40,TMUS,71.1,68,13124.0,499649.2,2.9,193.0,QQQ
41,WMT,70.3,166,12715.6,512364.8,1.2,76.6,SPX
42,MPWR,68.5,4,3225.2,515590.0,41.6,806.3,SPX
43,BXP,67.0,133,9921.8,525511.8,1.5,74.6,SPX
44,NVR,67.0,1,9068.5,534580.3,181.4,9068.5,SPX
45,GILD,66.6,142,11175.4,545755.7,1.4,78.7,QQQ
46,MO,65.6,333,17882.1,563637.8,0.6,53.7,SPX
47,CPT,63.4,100,12220.0,575857.8,2.0,122.2,SPX
48,GL,62.7,95,9737.5,585595.3,2.1,102.5,SPX
49,CFG,61.6,222,9035.4,594630.7,0.9,40.7,SPX
50,MAA,60.1,76,12122.0,606752.7,2.6,159.5,SPX
