Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VST,837.9,70,5089.0,5089.0,3.7,72.7,SP400
2,EME,496.3,26,9204.0,14293.0,9.9,354.0,SP400
3,SWAV,451.6,83,27390.0,41683.0,3.1,330.0,SP400
4,FIX,355.9,21,6342.0,48025.0,12.0,302.0,SP400
5,WSM,278.3,34,9594.8,57619.8,7.5,282.2,SP400
6,DKS,267.3,53,10976.3,68596.1,4.9,207.1,SP400
7,CNM,248.2,152,8709.6,77305.7,1.7,57.3,SP400
8,PSTG,235.2,130,6890.0,84195.7,2.0,53.0,SP400
9,WING,234.3,17,6504.2,90699.9,14.7,382.6,SP400
10,CELH,228.2,70,5124.0,95823.9,3.7,73.2,SP400
11,XPO,201.4,48,5323.2,101147.1,5.4,110.9,SP400
12,SFM,165.8,185,12395.0,113542.1,1.4,67.0,SP400
13,IBKR,165.6,89,10341.8,123883.9,2.9,116.2,SP400
14,PR,160.6,650,11310.0,135193.9,0.4,17.4,SP400
15,AR,157.8,236,7976.8,143170.7,1.1,33.8,SP400
16,PPC,145.9,433,15501.4,158672.1,0.6,35.8,SP400
17,CROX,145.9,56,7022.4,165694.5,4.6,125.4,SP400
18,NVT,143.9,123,9311.1,175005.6,2.1,75.7,SP400
19,MEDP,143.3,18,7126.2,182131.8,14.4,395.9,SP400
20,THC,134.4,86,8264.6,190396.4,3.0,96.1,SP400
21,ESAB,133.0,113,12192.7,202589.1,2.3,107.9,SP400
22,PBF,132.1,144,8323.2,210912.3,1.8,57.8,SP400
23,TXRH,130.9,83,13072.5,223984.8,3.1,157.5,SP400
24,KEX,117.1,100,11200.0,235184.8,2.6,112.0,SP400
25,MDU,115.1,650,16055.0,251239.8,0.4,24.7,SP400
26,CSL,109.5,25,10015.0,261254.8,10.3,400.6,SP400
27,WFRD,108.8,55,7040.0,268294.8,4.7,128.0,SP400
28,CHX,108.5,260,9074.0,277368.8,1.0,34.9,SP400
29,BWXT,106.0,152,14592.0,291960.8,1.7,96.0,SP400
30,EXP,103.7,37,9497.9,301458.7,6.9,256.7,SP400
31,OVV,102.6,216,11512.8,312971.5,1.2,53.3,SP400
32,MTZ,94.7,81,7209.0,320180.5,3.2,89.0,SP400
33,CVLT,90.6,118,11599.4,331779.9,2.2,98.3,SP400
34,VNT,89.5,288,11865.6,343645.5,0.9,41.2,SP400
35,AYI,84.0,41,10340.2,353985.7,6.3,252.2,SP400
36,EHC,82.8,152,12540.0,366525.7,1.7,82.5,SP400
37,WEX,80.4,47,10180.2,376705.9,5.5,216.6,SP400
38,ETRN,80.4,866,11864.2,388570.1,0.3,13.7,SP400
39,ONTO,76.3,34,6453.2,395023.3,7.6,189.8,SP400
40,MTDR,76.3,144,9446.4,404469.7,1.8,65.6,SP400
41,WMS,75.2,57,9273.9,413743.6,4.5,162.7,SP400
42,H,74.1,81,12255.3,425998.9,3.2,151.3,SP400
43,RCM,72.3,866,10305.4,436304.3,0.3,11.9,SP400
44,TOL,71.3,66,7933.2,444237.5,3.9,120.2,SP400
45,KBR,70.5,236,15410.8,459648.3,1.1,65.3,SP400
46,CR,69.9,72,10396.8,470045.1,3.6,144.4,SP400
47,GDDY,68.8,100,12500.0,482545.1,2.6,125.0,SP400
48,CNX,67.4,433,10392.0,492937.1,0.6,24.0,SP400
49,VAC,66.9,92,9282.8,502219.9,2.8,100.9,SP400
50,BRKR,66.6,104,8424.0,510643.9,2.5,81.0,SP400
