Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VST,803.7,81,5321.7,5321.7,3.7,65.7,SP400
2,EME,491.2,36,11829.6,17151.3,8.2,328.6,SP400
3,SWAV,473.3,44,14476.0,31627.3,6.7,329.0,SP400
4,FIX,390.6,31,9011.7,40639.0,9.4,290.7,SP400
5,CELH,333.4,75,5160.0,45799.0,4.0,68.8,SP400
6,WSM,278.2,39,10888.8,56687.8,7.6,279.2,SP400
7,DKS,278.1,61,11901.1,68588.9,4.9,195.1,SP400
8,PSTG,277.2,157,7771.5,76360.4,1.9,49.5,SP400
9,XPO,260.2,76,8702.0,85062.4,3.9,114.5,SP400
10,WING,257.9,21,7295.4,92357.8,14.2,347.4,SP400
11,CNM,249.1,187,10135.4,102493.2,1.6,54.2,SP400
12,IBKR,176.6,115,12834.0,115327.2,2.6,111.6,SP400
13,KNSL,175.0,22,9939.6,125266.8,13.6,451.8,SP400
14,SAIA,168.5,16,8280.0,133546.8,17.7,517.5,SP400
15,THC,168.5,107,9972.4,143519.2,2.8,93.2,SP400
16,MEDP,164.8,29,10788.0,154307.2,10.1,372.0,SP400
17,SFM,164.3,214,13952.8,168260.0,1.4,65.2,SP400
18,PR,159.6,750,12825.0,181085.0,0.4,17.1,SP400
19,PBF,144.2,166,9279.4,190364.4,1.8,55.9,SP400
20,NVT,144.1,166,11885.6,202250.0,1.8,71.6,SP400
21,PPC,141.2,500,17900.0,220150.0,0.6,35.8,SP400
22,TXRH,140.8,111,16727.7,236877.7,2.7,150.7,SP400
23,CROX,138.1,71,8555.5,245433.2,4.2,120.5,SP400
24,ESAB,134.9,142,15052.0,260485.2,2.1,106.0,SP400
25,AR,134.0,333,9756.9,270242.1,0.9,29.3,SP400
26,EXP,132.7,49,11671.8,281913.9,6.1,238.2,SP400
27,BWXT,124.7,176,16121.6,298035.5,1.7,91.6,SP400
28,AYI,118.2,52,12849.2,310884.7,5.7,247.1,SP400
29,CSL,114.4,38,13961.2,324845.9,7.7,367.4,SP400
30,CVLT,112.0,142,13475.8,338321.7,2.1,94.9,SP400
31,WFRD,110.6,73,8234.4,346556.1,4.1,112.8,SP400
32,VNT,109.6,333,13320.0,359876.1,0.9,40.0,SP400
33,WEX,108.3,65,14982.5,374858.6,4.6,230.5,SP400
34,KEX,106.2,166,15902.8,390761.4,1.8,95.8,SP400
35,MDU,100.7,600,14400.0,405161.4,0.5,24.0,SP400
36,OVV,95.5,272,14144.0,419305.4,1.1,52.0,SP400
37,DECK,93.8,11,8804.4,428109.8,25.2,800.4,SP400
38,WMS,92.6,69,10736.4,438846.2,4.3,155.6,SP400
39,ONTO,92.6,42,7114.8,445961.0,7.1,169.4,SP400
40,RCM,91.0,1000,12000.0,457961.0,0.3,12.0,SP400
41,MTZ,91.0,100,8440.0,466401.0,3.0,84.4,SP400
42,CHX,89.0,272,9656.0,476057.0,1.1,35.5,SP400
43,RS,85.9,51,16294.5,492351.5,5.8,319.5,SP400
44,EHC,82.7,176,13939.2,506290.7,1.7,79.2,SP400
45,MTDR,82.6,166,10723.6,517014.3,1.8,64.6,SP400
46,H,82.4,103,15079.2,532093.5,2.9,146.4,SP400
47,ERIE,82.1,38,14500.8,546594.3,7.8,381.6,SP400
48,TOL,80.3,90,10098.0,556692.3,3.3,112.2,SP400
49,MASI,77.1,63,8492.4,565184.7,4.7,134.8,SP400
50,RRX,73.3,71,11338.7,576523.4,4.2,159.7,SP400
