Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VFC,233.5,149,2920.4,2920.4,0.8,19.6,SPX
2,IRM,223.0,42,4901.4,7821.8,2.8,116.7,SPX
3,CBRE,207.5,54,6652.8,14474.6,2.2,123.2,SPX
4,FICO,190.6,2,3839.4,18314.0,41.9,1919.7,SPX
5,MMM,183.9,47,6453.1,24767.1,2.5,137.3,SPX
6,K,176.2,399,32239.2,57006.3,0.3,80.8,SPX
7,MHK,170.1,29,4605.2,61611.5,4.1,158.8,SPX
8,DHI,168.7,26,4950.4,66561.9,4.6,190.4,SPX
9,AXON,164.1,13,5138.9,71700.8,8.7,395.3,SPX
10,VTR,151.0,99,6316.2,78017.0,1.2,63.8,SPX
11,BXP,147.2,63,5090.4,83107.4,1.9,80.8,SPX
12,GL,139.1,52,5428.8,88536.2,2.3,104.4,SPX
13,UHS,134.8,21,4827.9,93364.1,5.7,229.9,SPX
14,NEM,134.5,85,4581.5,97945.6,1.4,53.9,SPX
15,PSA,134.0,18,6418.8,104364.4,6.5,356.6,SPX
16,EFX,133.6,18,5227.2,109591.6,6.4,290.4,SPX
17,AFL,117.9,70,7742.0,117333.6,1.7,110.6,SPX
18,KIM,116.8,299,6877.0,124210.6,0.4,23.0,SPX
19,SHW,115.9,20,7654.0,131864.6,5.9,382.7,SPX
20,IBM,115.7,28,6182.4,138047.0,4.2,220.8,SPX
21,NVR,115.4,0,0.0,138047.0,204.3,9734.5,SPX
22,FFIV,114.2,27,5913.0,143960.0,4.3,219.0,SPX
23,TRGP,113.6,31,4550.8,148510.8,3.8,146.8,SPX
24,MKTX,113.4,19,4841.2,153352.0,6.2,254.8,SPX
25,GILD,112.2,74,6186.4,159538.4,1.6,83.6,QQQ
26,LMT,111.9,14,8153.6,167692.0,8.3,582.4,SPX
27,ILMN,111.3,28,3642.8,171334.8,4.2,130.1,QQQ
28,WELL,107.1,49,6232.8,177567.6,2.4,127.2,SPX
29,MELI,105.1,2,4129.4,181697.0,49.9,2064.7,QQQ
30,FTNT,104.9,74,5727.6,187424.6,1.6,77.4,QQQ
31,SBAC,103.5,23,5487.8,192912.4,5.1,238.6,SPX
32,AON,100.3,24,8344.8,201257.2,4.8,347.7,SPX
33,PM,99.4,59,7115.4,208372.6,2.0,120.6,SPX
34,NDAQ,99.3,92,6679.2,215051.8,1.3,72.6,SPX
35,AMT,97.4,25,5757.5,220809.3,4.7,230.3,SPX
36,FOXA,97.2,171,7233.3,228042.6,0.7,42.3,SPX
37,CHRW,93.9,54,5848.2,233890.8,2.2,108.3,SPX
38,REG,93.7,92,6568.8,240459.6,1.3,71.4,SPX
39,FOX,93.1,171,6634.8,247094.4,0.7,38.8,SPX
40,TYL,92.2,11,6352.5,253446.9,10.8,577.5,SPX
41,CLX,92.1,39,6372.6,259819.5,3.0,163.4,SPX
42,PGR,89.3,27,6779.7,266599.2,4.4,251.1,SPX
43,SWK,88.1,46,5046.2,271645.4,2.6,109.7,SPX
44,ABBV,85.6,33,6428.4,278073.8,3.6,194.8,SPX
45,NI,84.9,299,10285.6,288359.4,0.4,34.4,SPX
46,MAA,84.6,41,6469.8,294829.2,2.9,157.8,SPX
47,ICE,84.5,54,8564.4,303393.6,2.2,158.6,SPX
48,BMY,84.4,99,5039.1,308432.7,1.2,50.9,SPX
49,MSI,84.1,19,8481.6,316914.3,6.3,446.4,SPX
50,NOW,83.1,5,4409.0,321323.3,22.8,881.8,SPX
