Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,CRUS,299.2,55,7419.5,7419.5,3.6,134.9,SP400
2,UTHR,179.3,27,8888.4,16307.9,7.4,329.2,SP400
3,GMED,169.8,153,11107.8,27415.7,1.3,72.6,SP400
4,THC,161.4,51,6798.3,34214.0,3.9,133.3,SP400
5,OLED,155.1,37,8103.0,42317.0,5.3,219.0,SP400
6,HALO,145.6,142,7668.0,49985.0,1.4,54.0,SP400
7,SFM,145.0,95,7790.0,57775.0,2.1,82.0,SP400
8,KEX,142.2,74,9094.6,66869.6,2.7,122.9,SP400
9,COKE,137.7,7,7598.5,74468.1,26.4,1085.5,SP400
10,OLLI,129.0,74,7444.4,81912.5,2.7,100.6,SP400
11,HR,122.5,666,11655.0,93567.5,0.3,17.5,SP400
12,VMI,111.5,36,10022.4,103589.9,5.5,278.4,SP400
13,PSTG,107.7,83,4905.3,108495.2,2.4,59.1,SP400
14,CVLT,104.1,74,8961.4,117456.6,2.7,121.1,SP400
15,AMKR,93.0,117,4656.6,122113.2,1.7,39.8,SP400
16,NYT,90.3,250,13100.0,135213.2,0.8,52.4,SP400
17,EXPO,87.6,95,9861.0,145074.2,2.1,103.8,SP400
18,COHR,83.4,68,4896.0,149970.2,2.9,72.0,SP400
19,GDDY,81.5,76,11035.2,161005.4,2.6,145.2,SP400
20,BCO,79.8,86,9055.8,170061.2,2.3,105.3,SP400
21,CASY,79.6,30,11298.0,181359.2,6.6,376.6,SP400
22,PLNT,78.7,111,8491.5,189850.7,1.8,76.5,SP400
23,RUN,75.9,166,2822.0,192672.7,1.2,17.0,SP400
24,KD,75.6,333,9090.9,201763.6,0.6,27.3,SP400
25,DTM,74.3,181,13357.8,215121.4,1.1,73.8,SP400
26,BJ,73.8,111,9912.3,225033.7,1.8,89.3,SP400
27,IRT,70.8,666,12587.4,237621.1,0.3,18.9,SP400
28,JWN,70.4,285,6469.5,244090.6,0.7,22.7,SP400
29,WWD,68.6,50,8825.0,252915.6,4.0,176.5,SP400
30,CLH,67.4,42,9563.4,262479.0,4.7,227.7,SP400
31,CHDN,65.0,80,11208.0,273687.0,2.5,140.1,SP400
32,CACI,64.3,29,12919.5,286606.5,6.8,445.5,SP400
33,MTZ,61.2,58,6095.8,292702.3,3.4,105.1,SP400
34,CGNX,61.2,166,8266.8,300969.1,1.2,49.8,SP400
35,ENS,51.8,86,9073.0,310042.1,2.3,105.5,SP400
36,MUSA,51.7,19,9710.9,319753.0,10.2,511.1,SP400
37,NARI,51.7,100,5490.0,325243.0,2.0,54.9,SP400
38,EQH,51.0,285,11884.5,337127.5,0.7,41.7,SP400
39,WSO,50.6,16,7910.4,345037.9,12.2,494.4,SP400
40,MTSI,48.2,54,5632.2,350670.1,3.7,104.3,SP400
41,HRB,46.7,181,10099.8,360769.9,1.1,55.8,SP400
42,LII,46.3,12,6669.6,367439.5,16.0,555.8,SP400
43,ADC,45.2,222,14807.4,382246.9,0.9,66.7,SP400
44,ORA,44.4,105,7759.5,390006.4,1.9,73.9,SP400
45,TXRH,42.6,51,8741.4,398747.8,3.9,171.4,SP400
46,JLL,38.4,33,7616.4,406364.2,5.9,230.8,SP400
47,IBKR,37.9,64,7724.8,414089.0,3.1,120.7,SP400
48,JEF,36.1,166,9030.4,423119.4,1.2,54.4,SP400
49,RGA,35.7,62,13230.8,436350.2,3.2,213.4,SP400
50,CW,35.1,40,11080.0,447430.2,5.0,277.0,SP400
