Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,AMD,487.0,35,7178.5,7178.5,8.0,205.1,QQQ
2,CRWD,470.2,18,5356.8,12535.3,14.9,297.6,QQQ
3,NVDA,449.5,8,6876.8,19412.1,33.4,859.6,QQQ
4,CTLT,392.7,311,17727.0,37139.1,0.9,57.0,SPX
5,TPR,376.0,215,10277.0,47416.1,1.3,47.8,SPX
6,BLDR,344.1,50,9915.0,57331.1,5.5,198.3,SPX
7,URI,323.9,16,10870.4,68201.5,16.7,679.4,SPX
8,UBER,316.2,100,7910.0,76111.5,2.8,79.1,SPX
9,ALGN,290.6,27,8086.5,84198.0,10.2,299.5,SPX
10,META,284.2,24,11764.8,95962.8,11.5,490.2,QQQ
11,BBWI,271.6,200,9020.0,104982.8,1.4,45.1,SPX
12,RL,261.8,50,9015.0,113997.8,5.5,180.3,SPX
13,ASML,255.7,11,10656.8,124654.6,24.4,968.8,QQQ
14,AVGO,242.3,6,8056.8,132711.4,41.2,1342.8,QQQ
15,JNPR,226.5,1400,52500.0,185211.4,0.2,37.5,SPX
16,MPWR,222.5,8,5740.8,190952.2,31.3,717.6,SPX
17,LRCX,221.5,9,8667.9,199620.1,28.3,963.1,QQQ
18,AXP,213.5,93,20199.6,219819.7,3.0,217.2,SPX
19,VTRS,213.5,700,8610.0,228429.7,0.4,12.3,SPX
20,CRM,206.1,35,10458.0,238887.7,7.8,298.8,SPX
21,ISRG,205.6,38,14717.4,253605.1,7.2,387.3,QQQ
22,LUV,203.5,311,10698.4,264303.5,0.9,34.4,SPX
23,MRVL,199.0,93,7319.1,271622.6,3.0,78.7,QQQ
24,MHK,196.0,82,9749.8,281372.4,3.4,118.9,SPX
25,GM,194.2,311,12657.7,294030.1,0.9,40.7,SPX
26,DASH,190.6,52,6806.8,300836.9,5.3,130.9,QQQ
27,EFX,181.2,41,10688.7,311525.6,6.7,260.7,SPX
28,DVA,178.7,66,8883.6,320409.2,4.2,134.6,SPX
29,CAT,174.7,45,15007.5,335416.7,6.2,333.5,SPX
30,HCA,172.7,54,17037.0,352453.7,5.1,315.5,SPX
31,ANET,172.7,29,8134.5,360588.2,9.5,280.5,SPX
32,SYF,171.5,311,12688.8,373277.0,0.9,40.8,SPX
33,IR,169.3,164,14760.0,388037.0,1.7,90.0,SPX
34,WDC,162.9,164,10414.0,398451.0,1.7,63.5,SPX
35,FICO,159.6,9,11373.3,409824.3,30.0,1263.7,SPX
36,NFLX,158.4,20,11970.0,421794.3,13.9,598.5,QQQ
37,ULTA,158.1,26,14287.0,436081.3,10.5,549.5,SPX
38,MAS,153.4,175,13405.0,449486.3,1.6,76.6,SPX
39,DFS,151.6,93,11280.9,460767.2,3.0,121.3,SPX
40,TRV,150.1,96,21033.6,481800.8,2.9,219.1,SPX
41,C,149.8,254,14300.2,496101.0,1.1,56.3,SPX
42,COF,148.0,93,12796.8,508897.8,3.0,137.6,SPX
43,GE,146.8,112,17684.8,526582.6,2.5,157.9,SPX
44,AMAT,146.6,38,7881.2,534463.8,7.2,207.4,QQQ
45,COST,145.1,28,21280.0,555743.8,10.0,760.0,QQQ
46,FTNT,143.1,116,8004.0,563747.8,2.4,69.0,QQQ
47,TT,141.0,59,16761.9,580509.7,4.7,284.1,SPX
48,TRMB,140.5,175,10815.0,591324.7,1.6,61.8,SPX
49,DDOG,140.2,52,6422.0,597746.7,5.3,123.5,QQQ
50,WDAY,137.8,33,8801.1,606547.8,8.4,266.7,QQQ
