Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,NVDA,698.3,8,6096.0,6096.0,37.1,762.0,QQQ
2,CEG,452.3,38,6874.2,12970.2,7.8,180.9,QQQ
3,DELL,435.4,53,6089.7,19059.9,5.6,114.9,SPX
4,GE,324.7,54,7997.4,27057.3,5.5,148.1,SPX
5,META,265.1,20,9622.0,36679.3,14.5,481.1,QQQ
6,NRG,206.2,115,8050.0,44729.3,2.6,70.0,SPX
7,DASH,196.1,69,8776.8,53506.1,4.3,127.2,QQQ
8,MPC,186.8,58,11391.2,64897.3,5.1,196.4,SPX
9,ETN,177.3,42,12726.0,77623.3,7.1,303.0,SPX
10,MU,171.5,52,5553.6,83176.9,5.7,106.8,QQQ
11,TRGP,169.2,142,16031.8,99208.7,2.1,112.9,SPX
12,WDC,162.0,100,6610.0,105818.7,3.0,66.1,SPX
13,VLO,156.3,68,11145.2,116963.9,4.4,163.9,SPX
14,FANG,155.9,78,15654.6,132618.5,3.8,200.7,QQQ
15,AMAT,152.1,50,9490.0,142108.5,6.0,189.8,QQQ
16,PGR,151.7,85,18249.5,160358.0,3.5,214.7,SPX
17,CAT,136.7,37,13123.9,173481.9,8.1,354.7,SPX
18,CMG,136.4,5,14345.5,187827.4,54.1,2869.1,SPX
19,LLY,132.2,17,12347.1,200174.5,17.1,726.3,SPX
20,ASML,132.1,9,7735.5,207910.0,30.6,859.5,QQQ
21,DIS,131.9,125,14075.0,221985.0,2.4,112.6,SPX
22,NFLX,129.6,17,9435.0,231420.0,17.0,555.0,QQQ
23,HUBB,128.0,31,12028.0,243448.0,9.5,388.0,SPX
24,DVA,122.8,120,15336.0,258784.0,2.5,127.8,SPX
25,HIG,113.7,176,17406.4,276190.4,1.7,98.9,SPX
26,PCAR,112.9,125,13900.0,290090.4,2.4,111.2,QQQ
27,MLM,111.5,23,13245.7,303336.1,12.6,575.9,SPX
28,TT,110.3,50,14415.0,317751.1,6.0,288.3,SPX
29,LRCX,108.0,10,8702.0,326453.1,27.5,870.2,QQQ
30,KR,105.9,333,18847.8,345300.9,0.9,56.6,SPX
31,CMI,104.2,57,16393.2,361694.1,5.2,287.6,SPX
32,AXON,103.6,39,11450.4,373144.5,7.6,293.6,SPX
33,CTLT,102.3,600,33300.0,406444.5,0.5,55.5,SPX
34,IR,101.4,166,14674.4,421118.9,1.8,88.4,SPX
35,HWM,100.8,214,13567.6,434686.5,1.4,63.4,SPX
36,GM,98.3,300,12720.0,447406.5,1.0,42.4,SPX
37,AXP,98.1,69,15939.0,463345.5,4.3,231.0,SPX
38,TDG,97.5,12,14252.4,477597.9,24.8,1187.7,SPX
39,PH,97.0,28,14971.6,492569.5,10.7,534.7,SPX
40,TGT,96.6,90,15147.0,507716.5,3.3,168.3,SPX
41,PSX,96.3,76,11757.2,519473.7,3.9,154.7,SPX
42,EW,96.1,142,12197.8,531671.5,2.1,85.9,SPX
43,ACGL,93.4,176,16350.4,548021.9,1.7,92.9,SPX
44,AMZN,90.2,81,14142.6,562164.5,3.7,174.6,QQQ
45,URI,87.0,17,10681.1,572845.6,17.3,628.3,SPX
46,PWR,85.7,50,12165.0,585010.6,5.9,243.3,SPX
47,STLD,85.6,93,12731.7,597742.3,3.2,136.9,SPX
48,ALGN,85.5,29,8671.0,606413.3,10.2,299.0,SPX
49,VMC,84.5,62,15630.2,622043.5,4.8,252.1,SPX
50,TRMB,83.8,230,13340.0,635383.5,1.3,58.0,SPX
