Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VNO,345.7,239,9488.3,9488.3,1.0,39.7,SP400
2,ERIE,330.0,20,10694.0,20182.3,11.6,534.7,SP400
3,SFM,221.5,88,10216.8,30399.1,2.7,116.1,SP400
4,SHC,194.4,599,9164.7,39563.8,0.4,15.3,SP400
5,CVLT,142.5,64,10412.8,49976.6,3.7,162.7,SP400
6,JEF,139.4,171,10978.2,60954.8,1.4,64.2,SP400
7,FBIN,136.4,126,11088.0,72042.8,1.9,88.0,SP400
8,CUZ,131.8,399,11810.4,83853.2,0.6,29.6,SP400
9,VLY,130.8,799,7350.8,91204.0,0.3,9.2,SP400
10,CIEN,128.9,119,8151.5,99355.5,2.0,68.5,SP400
11,COLB,128.1,342,9199.8,108555.3,0.7,26.9,SP400
12,JLL,124.6,37,9793.9,118349.2,6.4,264.7,SP400
13,TOL,120.1,63,9443.7,127792.9,3.8,149.9,SP400
14,UMBF,118.1,88,9592.0,137384.9,2.7,109.0,SP400
15,EXLS,112.3,342,13509.0,150893.9,0.7,39.5,SP400
16,COKE,109.4,9,11546.1,162440.0,24.6,1282.9,SP400
17,CNO,108.7,342,11970.0,174410.0,0.7,35.0,SP400
18,CDP,107.8,479,14849.0,189259.0,0.5,31.0,SP400
19,EXP,107.1,32,9340.8,198599.8,7.3,291.9,SP400
20,SSB,105.1,85,8423.5,207023.3,2.8,99.1,SP400
21,FNF,104.6,218,13189.0,220212.3,1.1,60.5,SP400
22,SBRA,103.3,599,10782.0,230994.3,0.4,18.0,SP400
23,OHI,101.4,399,15880.2,246874.5,0.6,39.8,SP400
24,BRX,101.0,599,16113.1,262987.6,0.4,26.9,SP400
25,FAF,95.7,199,12855.4,275843.0,1.2,64.6,SP400
26,CNX,95.4,239,8675.7,284518.7,1.0,36.3,SP400
27,G,95.2,399,15561.0,300079.7,0.6,39.0,SP400
28,ADC,95.0,239,17566.5,317646.2,1.0,73.5,SP400
29,HLI,88.1,70,11725.0,329371.2,3.4,167.5,SP400
30,RNR,87.5,31,8540.5,337911.7,7.7,275.5,SP400
31,SAIC,86.5,95,13727.5,351639.2,2.5,144.5,SP400
32,PPC,83.9,141,6288.6,357927.8,1.7,44.6,SP400
33,HRB,83.7,239,14555.1,372482.9,1.0,60.9,SP400
34,CW,83.4,38,13182.2,385665.1,6.2,346.9,SP400
35,FFIN,83.3,239,8890.8,394555.9,1.0,37.2,SP400
36,GBCI,82.3,184,8611.2,403167.1,1.3,46.8,SP400
37,KNF,80.9,99,8880.3,412047.4,2.4,89.7,SP400
38,PCTY,79.6,57,9376.5,421423.9,4.2,164.5,SP400
39,EVR,79.3,42,11155.2,432579.1,5.7,265.6,SP400
40,INGR,79.1,141,18809.4,451388.5,1.7,133.4,SP400
41,KRG,78.4,599,15334.4,466722.9,0.4,25.6,SP400
42,PNFP,77.2,85,8389.5,475112.4,2.8,98.7,SP400
43,MTG,76.7,479,12310.3,487422.7,0.5,25.7,SP400
44,EXEL,76.6,399,10453.8,497876.5,0.6,26.2,SP400
45,CCK,76.5,149,13827.2,511703.7,1.6,92.8,SP400
46,KNSL,75.1,17,7983.2,519686.9,13.5,469.6,SP400
47,THG,74.1,82,12111.4,531798.3,2.9,147.7,SP400
48,CUBE,74.0,266,13246.8,545045.1,0.9,49.8,SP400
49,EPR,73.8,342,16484.4,561529.5,0.7,48.2,SP400
50,MANH,73.7,38,11381.0,572910.5,6.2,299.5,SP400
