Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,RUN,420.7,228,4902.0,4902.0,1.4,21.5,SP400
2,HALO,241.0,168,10533.6,15435.6,1.9,62.7,SP400
3,COKE,231.8,7,9450.0,24885.6,40.6,1350.0,SP400
4,BURL,212.3,37,10193.5,35079.1,8.5,275.5,SP400
5,CRUS,209.9,56,8092.0,43171.1,5.7,144.5,SP400
6,CVLT,209.7,50,7630.0,50801.1,6.3,152.6,SP400
7,UTHR,179.2,28,9744.0,60545.1,11.4,348.0,SP400
8,SFM,162.5,84,8223.6,68768.7,3.8,97.9,SP400
9,NEOG,145.5,400,6720.0,75488.7,0.8,16.8,SP400
10,JLL,145.1,38,9842.0,85330.7,8.3,259.0,SP400
11,THC,138.3,71,11679.5,97010.2,4.5,164.5,SP400
12,PLNT,129.3,139,11272.9,108283.1,2.3,81.1,SP400
13,JEF,125.6,213,12567.0,120850.1,1.5,59.0,SP400
14,SHC,123.4,533,8208.2,129058.3,0.6,15.4,SP400
15,OLLI,120.3,94,9296.6,138354.9,3.4,98.9,SP400
16,EVR,106.5,43,10539.3,148894.2,7.4,245.1,SP400
17,OHI,102.9,400,15520.0,164414.2,0.8,38.8,SP400
18,GMED,97.7,128,9228.8,173643.0,2.5,72.1,SP400
19,CALX,96.9,228,8550.0,182193.0,1.4,37.5,SP400
20,ADC,95.3,266,19391.4,201584.4,1.2,72.9,SP400
21,IRT,93.7,800,16080.0,217664.4,0.4,20.1,SP400
22,FLR,91.6,188,9324.8,226989.2,1.7,49.6,SP400
23,MUSA,91.1,26,13366.6,240355.8,11.9,514.1,SP400
24,COHR,89.6,76,6034.4,246390.2,4.2,79.4,SP400
25,NSA,89.0,266,12103.0,258493.2,1.2,45.5,SP400
26,GDDY,88.8,86,13966.4,272459.6,3.7,162.4,SP400
27,LII,86.9,17,9929.7,282389.3,17.8,584.1,SP400
28,VMI,85.0,51,14733.9,297123.2,6.2,288.9,SP400
29,SRCL,81.9,1066,62787.4,359910.6,0.3,58.9,SP400
30,CDP,81.6,640,18624.0,378534.6,0.5,29.1,SP400
31,HRB,79.1,160,10128.0,388662.6,2.0,63.3,SP400
32,HR,79.0,640,11264.0,399926.6,0.5,17.6,SP400
33,COLB,78.6,400,10000.0,409926.6,0.8,25.0,SP400
34,NYT,78.1,266,14630.0,424556.6,1.2,55.0,SP400
35,KBH,69.6,103,8837.4,433394.0,3.1,85.8,SP400
36,DTM,68.7,188,14400.8,447794.8,1.7,76.6,SP400
37,VNO,67.9,228,7911.6,455706.4,1.4,34.7,SP400
38,PRI,66.2,65,16984.5,472690.9,4.9,261.3,SP400
39,SBRA,66.1,800,13280.0,485970.9,0.4,16.6,SP400
40,MTG,65.4,533,13218.4,499189.3,0.6,24.8,SP400
41,CUBE,64.5,290,14935.0,514124.3,1.1,51.5,SP400
42,CASY,62.4,34,12559.6,526683.9,9.3,369.4,SP400
43,KRG,62.3,533,13751.4,540435.3,0.6,25.8,SP400
44,BRX,61.8,533,14444.3,554879.6,0.6,27.1,SP400
45,PPC,61.2,228,10191.6,565071.2,1.4,44.7,SP400
46,CLH,60.4,50,12245.0,577316.2,6.3,244.9,SP400
47,CNO,60.3,320,10848.0,588164.2,1.0,33.9,SP400
48,EXLS,59.2,320,11616.0,599780.2,1.0,36.3,SP400
49,EGP,57.9,100,18820.0,618600.2,3.2,188.2,SP400
50,EXPO,54.8,128,13606.4,632206.6,2.5,106.3,SP400
