Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,CRWD,187.4,17,6035.0,6035.0,13.9,355.0,BUG
2,NET,184.4,57,6304.2,12339.2,4.2,110.6,BUG
3,ATEN,179.8,479,8909.4,21248.6,0.5,18.6,BUG
4,FTNT,126.7,95,9129.5,30378.1,2.5,96.1,BUG
5,QLYS,60.8,70,9786.0,40164.1,3.4,139.8,BUG
6,OSPN,53.2,342,6429.6,46593.7,0.7,18.8,BUG
7,CYBR,51.6,26,8340.8,54934.5,9.1,320.8,BUG
8,BB,43.4,1199,4676.1,59610.6,0.2,3.9,BUG
9,PANW,38.2,42,7820.4,67431.0,5.6,186.2,BUG
10,RPD,32.3,199,7999.8,75430.8,1.2,40.2,BUG
11,RDWR,14.3,342,7934.4,83365.2,0.7,23.2,BUG
12,OKTA,0.0,74,6038.4,89403.6,3.2,81.6,BUG
