Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,AVPT,185.5,666,6793.2,6793.2,0.3,10.2,WCLD
2,QTWO,85.1,66,4402.2,11195.4,3.0,66.7,WCLD
3,SQSP,76.9,1000,44000.0,55195.4,0.2,44.0,WCLD
4,SMAR,75.7,142,6532.0,61727.4,1.4,46.0,WCLD
5,WIX,68.1,36,5328.0,67055.4,5.5,148.0,WCLD
6,CWAN,53.6,250,5950.0,73005.4,0.8,23.8,WCLD
7,ADBE,26.3,15,7893.0,80898.4,13.1,526.2,WCLD
8,NOW,0.7,6,4743.6,85642.0,29.9,790.6,WCLD
9,IOT,0.0,105,3717.0,89359.0,1.9,35.4,WCLD
10,NCNO,-0.0,200,6300.0,95659.0,1.0,31.5,WCLD
11,RNG,-0.2,142,5012.6,100671.6,1.4,35.3,WCLD
12,BOX,-0.6,285,7695.0,108366.6,0.7,27.0,WCLD
13,TWLO,-5.9,100,6290.0,114656.6,2.0,62.9,WCLD
14,OLO,-7.6,1000,5200.0,119856.6,0.2,5.2,WCLD
15,PCTY,-23.5,33,5217.3,125073.9,5.9,158.1,WCLD
