Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,VNO,361.6,236,10195.2,10195.2,1.1,43.2,SP400
2,SFM,216.8,118,14077.4,24272.6,2.2,119.3,SP400
3,CNX,185.4,260,9516.0,33788.6,1.0,36.6,SP400
4,CIEN,173.9,136,8717.6,42506.2,1.9,64.1,SP400
5,VST,150.3,35,4340.0,46846.2,7.3,124.0,SP400
6,EXP,141.3,38,10951.6,57797.8,6.8,288.2,SP400
7,FBIN,140.5,144,12312.0,70109.8,1.8,85.5,SP400
8,RH,137.2,22,7165.4,77275.2,11.8,325.7,SP400
9,CUZ,133.1,433,13639.5,90914.7,0.6,31.5,SP400
10,SHC,129.2,650,10010.0,100924.7,0.4,15.4,SP400
11,FIX,121.8,20,7410.0,108334.7,12.5,370.5,SP400
12,SMG,117.8,118,10230.6,118565.3,2.2,86.7,SP400
13,TOL,117.7,66,9834.0,128399.3,3.9,149.0,SP400
14,VLY,115.8,866,8053.8,136453.1,0.3,9.3,SP400
15,BDC,114.4,100,11660.0,148113.1,2.6,116.6,SP400
16,CW,112.2,40,13828.0,161941.1,6.5,345.7,SP400
17,UAA,110.6,866,7447.6,169388.7,0.3,8.6,SP400
18,JEF,110.1,216,13824.0,183212.7,1.2,64.0,SP400
19,RNR,109.8,32,8588.8,191801.5,8.0,268.4,SP400
20,SAIC,103.8,113,16238.1,208039.6,2.3,143.7,SP400
21,COHR,102.5,70,6706.0,214745.6,3.7,95.8,SP400
22,COLB,101.6,371,10350.9,225096.5,0.7,27.9,SP400
23,KNF,98.6,123,11488.2,236584.7,2.1,93.4,SP400
24,DT,98.2,260,14066.0,250650.7,1.0,54.1,SP400
25,PFGC,98.2,236,19493.6,270144.3,1.1,82.6,SP400
26,CDP,97.3,520,16796.0,286940.3,0.5,32.3,SP400
27,EXLS,96.6,371,14320.6,301260.9,0.7,38.6,SP400
28,PCTY,95.6,66,11464.2,312725.1,3.9,173.7,SP400
29,JLL,95.1,43,11653.0,324378.1,6.0,271.0,SP400
30,CCK,93.8,152,14242.4,338620.5,1.7,93.7,SP400
31,UMBF,91.5,100,10410.0,349030.5,2.6,104.1,SP400
32,AZPN,91.2,65,15392.0,364422.5,4.0,236.8,SP400
33,FNF,89.3,216,12960.0,377382.5,1.2,60.0,SP400
34,CNO,88.3,371,12725.3,390107.8,0.7,34.3,SP400
35,HLI,87.2,83,13778.0,403885.8,3.1,166.0,SP400
36,LAD,86.5,26,8660.6,412546.4,9.9,333.1,SP400
37,CACI,83.6,27,14779.8,427326.2,9.4,547.4,SP400
38,LPX,82.7,104,10483.2,437809.4,2.5,100.8,SP400
39,EXEL,82.7,325,9067.5,446876.9,0.8,27.9,SP400
40,SBRA,81.7,866,16280.8,463157.7,0.3,18.8,SP400
41,ACM,81.3,152,15884.0,479041.7,1.7,104.5,SP400
42,G,80.1,433,16583.9,495625.6,0.6,38.3,SP400
43,OHI,79.9,433,17969.5,513595.1,0.6,41.5,SP400
44,BRX,79.3,520,14300.0,527895.1,0.5,27.5,SP400
45,THG,78.5,83,12267.4,540162.5,3.1,147.8,SP400
46,KRC,77.3,260,10764.0,550926.5,1.0,41.4,SP400
47,CBT,75.2,118,12897.4,563823.9,2.2,109.3,SP400
48,FAF,73.5,185,11710.5,575534.4,1.4,63.3,SP400
49,UNM,72.8,236,14561.2,590095.6,1.1,61.7,SP400
50,TCBI,72.8,130,9984.0,600079.6,2.0,76.8,SP400
