Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,PLTR,203.1,216,6544.8,6544.8,1.2,30.3,IGV
2,GWRE,108.0,65,10510.5,17055.3,4.0,161.7,IGV
3,VRNS,103.2,173,8840.3,25895.6,1.5,51.1,IGV
4,SMAR,93.8,162,8472.6,34368.2,1.6,52.3,IGV
5,MANH,59.8,49,12284.3,46652.5,5.3,250.7,IGV
6,S,14.6,260,5720.0,52372.5,1.0,22.0,IGV
7,IOT,2.5,152,6688.0,59060.5,1.7,44.0,IGV
8,APP,1.6,65,5499.0,64559.5,4.0,84.6,IGV
9,OTEX,0.6,371,11649.4,76208.9,0.7,31.4,IGV
10,DT,0.6,288,14457.6,90666.5,0.9,50.2,IGV
11,DBX,0.4,433,10002.3,100668.8,0.6,23.1,IGV
12,AZPN,0.1,45,10129.5,110798.3,5.7,225.1,IGV
13,ZM,0.0,136,9139.2,119937.5,1.9,67.2,IGV
14,DOCU,-0.1,173,10241.6,130179.1,1.5,59.2,IGV
15,GTLB,-4.4,118,6265.8,136444.9,2.2,53.1,IGV
16,BILL,-7.6,113,6226.3,142671.2,2.3,55.1,IGV
17,NTNX,-16.0,130,7813.0,150484.2,2.0,60.1,IGV
